Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6021173350.00,3009507480.00,2206972152.00,751.00,1577.00,0.00,0.00,
38,2.00,6027825614.00,3009503919.00,2206969512.00,653.00,1885.00,0.00,0.00,
39,2.00,6025429465.00,3009501228.00,2206967576.00,456.00,2046.00,0.00,0.00,
40,2.00,6027005383.00,3009499899.00,2206966608.00,556.00,2008.00,0.00,0.00,
51,2.34,7055182877.00,3009490366.00,2206959656.00,662.00,2003.00,0.00,0.00,
52,2.34,7052015935.00,3009499451.00,2206966344.00,656.00,2011.00,0.00,0.00,
53,2.35,7058694507.00,3009497792.00,2206965112.00,537.00,2143.00,0.00,0.00,
54,2.35,7061325436.00,3009502896.00,2206968808.00,669.00,1873.00,0.00,0.00,
*,0.32,84723367637.00,261626970124.00,247181534776.00,179501.00,644660.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003739647.00,3000347901.00,2200255112.00,599.00,1511.00,0.00,0.00,
38,2.00,6002336888.00,3000348242.00,2200255376.00,592.00,1708.00,0.00,0.00,
39,2.00,6012469708.00,3000348821.00,2200255728.00,601.00,1799.00,0.00,0.00,
40,2.00,5997961380.00,3000349330.00,2200256168.00,570.00,1666.00,0.00,0.00,
51,2.35,7043458873.00,3000354785.00,2200260128.00,420.00,1705.00,0.00,0.00,
52,2.34,7034168715.00,3000344497.00,2200252560.00,457.00,1701.00,0.00,0.00,
53,2.35,7036274672.00,3000342054.00,2200250800.00,526.00,1902.00,0.00,0.00,
54,2.34,7032185153.00,3000336364.00,2200246664.00,641.00,1759.00,0.00,0.00,
*,0.32,84406270062.00,260829355811.00,246427793216.00,67348.00,149888.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001544412.00,2999213870.00,2199423512.00,542.00,1543.00,0.00,0.00,
38,2.00,5992102535.00,2999216737.00,2199425624.00,1304.00,1869.00,0.00,0.00,
39,2.00,6006111442.00,2999214777.00,2199424216.00,468.00,1898.00,0.00,0.00,
40,2.00,5997728464.00,2999213568.00,2199423248.00,547.00,1761.00,0.00,0.00,
51,2.35,7037604396.00,2999206189.00,2199417880.00,370.00,1903.00,0.00,0.00,
52,2.34,7029087346.00,2999206589.00,2199418144.00,348.00,2111.00,0.00,0.00,
53,2.35,7033385295.00,2999209491.00,2199420256.00,411.00,1910.00,0.00,0.00,
54,2.34,7031783546.00,2999207556.00,2199418848.00,432.00,1658.00,0.00,0.00,
*,0.32,84357502088.00,260735854486.00,246339198776.00,59206.00,150777.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008549441.00,3002540722.00,2201863224.00,579.00,1556.00,0.00,0.00,
38,2.01,6020830751.00,3002536990.00,2201860408.00,427.00,1773.00,0.00,0.00,
39,2.00,6011339882.00,3002551729.00,2201871232.00,450.00,1909.00,0.00,0.00,
40,2.00,6006379325.00,3002554794.00,2201873520.00,471.00,1650.00,0.00,0.00,
51,2.35,7045731179.00,3002547603.00,2201868240.00,432.00,1807.00,0.00,0.00,
52,2.34,7039942121.00,3002549414.00,2201869560.00,480.00,1947.00,0.00,0.00,
53,2.35,7045004280.00,3002546326.00,2201867360.00,548.00,1875.00,0.00,0.00,
54,2.34,7039323105.00,3002547838.00,2201868416.00,519.00,1584.00,0.00,0.00,
*,0.32,84510230819.00,261016118685.00,246604285048.00,111386.00,401183.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6014466703.00,3002652906.00,2201945416.00,527.00,1525.00,0.00,0.00,
38,2.00,6012728835.00,3002651249.00,2201944272.00,443.00,1708.00,0.00,0.00,
39,2.00,6016455871.00,3002637708.00,2201934328.00,377.00,1931.00,0.00,0.00,
40,2.00,6013441330.00,3002634820.00,2201932216.00,594.00,1601.00,0.00,0.00,
51,2.35,7046122163.00,3002657080.00,2201948496.00,659.00,1668.00,0.00,0.00,
52,2.35,7044133443.00,3002656834.00,2201948408.00,418.00,1540.00,0.00,0.00,
53,2.35,7049064770.00,3002666505.00,2201955448.00,433.00,1838.00,0.00,0.00,
54,2.34,7040663411.00,3002665531.00,2201954744.00,407.00,1545.00,0.00,0.00,
*,0.32,84493598888.00,261032762080.00,246619928016.00,57090.00,146905.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011016377.00,3000039818.00,2200029216.00,605.00,1534.00,0.00,0.00,
38,2.00,6014896738.00,3000041115.00,2200030096.00,495.00,1668.00,0.00,0.00,
39,2.00,6005083942.00,3000043416.00,2200031856.00,547.00,1799.00,0.00,0.00,
40,2.00,6010019287.00,3000041046.00,2200030096.00,540.00,1695.00,0.00,0.00,
51,2.35,7038512403.00,3000026500.00,2200019448.00,589.00,1639.00,0.00,0.00,
52,2.34,7032308425.00,3000028018.00,2200020504.00,582.00,1560.00,0.00,0.00,
53,2.35,7037684381.00,3000017477.00,2200012760.00,354.00,1735.00,0.00,0.00,
54,2.34,7030825754.00,3000020635.00,2200015136.00,550.00,1672.00,0.00,0.00,
*,0.32,84421636811.00,260800716996.00,246400747560.00,79804.00,149484.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012955154.00,3003009261.00,2202206776.00,727.00,1517.00,0.00,0.00,
38,2.00,6011403291.00,3003008862.00,2202206512.00,453.00,1785.00,0.00,0.00,
39,2.00,6014214084.00,3003014156.00,2202210384.00,479.00,1904.00,0.00,0.00,
40,2.00,6014835923.00,3003018534.00,2202213552.00,546.00,2075.00,0.00,0.00,
51,2.35,7050932468.00,3003025197.00,2202218480.00,449.00,1812.00,0.00,0.00,
52,2.35,7042787036.00,3003024463.00,2202217952.00,498.00,1825.00,0.00,0.00,
53,2.35,7043486576.00,3003036647.00,2202226840.00,495.00,1861.00,0.00,0.00,
54,2.35,7042564848.00,3003042429.00,2202231152.00,368.00,1732.00,0.00,0.00,
*,0.32,84497745199.00,261063472673.00,246648872712.00,63941.00,147607.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010201520.00,3003192175.00,2202340888.00,557.00,1499.00,0.00,0.00,
38,2.00,6013806702.00,3003192784.00,2202341416.00,525.00,1671.00,0.00,0.00,
39,2.00,6013074513.00,3003191651.00,2202340536.00,577.00,1868.00,0.00,0.00,
40,2.00,6012203627.00,3003205858.00,2202350920.00,577.00,1607.00,0.00,0.00,
51,2.35,7056343747.00,3003207644.00,2202352328.00,411.00,1633.00,0.00,0.00,
52,2.34,7037307069.00,3003207516.00,2202352240.00,536.00,1672.00,0.00,0.00,
53,2.35,7046724626.00,3003198675.00,2202345728.00,482.00,1808.00,0.00,0.00,
54,2.34,7035531221.00,3003193090.00,2202341592.00,320.00,1555.00,0.00,0.00,
*,0.32,84551539263.00,261079822400.00,246664270424.00,76262.00,160470.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
