"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11942,0,1178235,"",3,86391,63157,1246625,"00:00:00.084","00:00:50.084"
"Traffic Item 2",84558852,84558492,360,0.000,1409774.500,1409764.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7325,0,43662,8657,82725955,87010,50875,1542437,"00:00:00.084","00:01:00.065"
"Traffic Item 3",84558852,84558494,358,0.000,1409774.500,1409764.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5830,0,44877,6244,82770694,87231,51240,377962,"00:00:00.084","00:01:00.065"
"Traffic Item 4",84558852,84558495,357,0.000,1409774.500,1409764.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3989,0,45202,5936,82716415,87354,51695,378347,"00:00:00.084","00:01:00.065"
