"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11738,0,53155,"",0,86869,63357,148155,"00:00:00.100","00:00:50.099"
"Traffic Item 2",81739992,81739866,126,0.000,1409774.500,1409774.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7298,0,42592,8714,79980973,87161,61967,180120,"00:00:00.100","00:00:58.080"
"Traffic Item 3",81739992,81739866,126,0.000,1409774.500,1409774.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5810,0,43700,6233,80021222,87380,62777,180917,"00:00:00.100","00:00:58.080"
"Traffic Item 4",81739992,81739866,126,0.000,1409774.500,1409776.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3903,0,43697,5909,79972989,87504,63117,181170,"00:00:00.100","00:00:58.080"
