Link 3 is disabled
Link 3 is disabled
Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6023703077.00,3002463391.00,2201806464.00,484.00,1454.00,0.00,0.00,
38,2.00,6015283612.00,3002459573.00,2201803648.00,136.00,1488.00,0.00,0.00,
39,2.01,6034849855.00,3002460907.00,2201804704.00,130.00,1850.00,0.00,0.00,
40,2.00,6009621183.00,3002461792.00,2201805320.00,134.00,1509.00,0.00,0.00,
51,2.35,7043350212.00,3002461598.00,2201805144.00,138.00,1817.00,0.00,0.00,
52,2.35,7054060164.00,3002457490.00,2201802152.00,140.00,1483.00,0.00,0.00,
53,2.35,7056906442.00,3002456698.00,2201801624.00,139.00,1561.00,0.00,0.00,
54,2.34,7036060736.00,3002446820.00,2201794320.00,148.00,1761.00,0.00,0.00,
*,0.33,84331875472.00,259412060478.00,246601612576.00,131146.00,616830.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009432601.00,3002853211.00,2202092376.00,402.00,1334.00,0.00,0.00,
38,2.00,6008395305.00,3002856609.00,2202094840.00,132.00,1335.00,0.00,0.00,
39,2.01,6037039601.00,3002855927.00,2202094312.00,124.00,1679.00,0.00,0.00,
40,2.00,6004414469.00,3002853754.00,2202092816.00,120.00,1317.00,0.00,0.00,
51,2.34,7038505666.00,3002851402.00,2202091056.00,118.00,1385.00,0.00,0.00,
52,2.35,7062494624.00,3002849070.00,2202089296.00,121.00,1486.00,0.00,0.00,
53,2.35,7047656262.00,3002851283.00,2202090880.00,122.00,1640.00,0.00,0.00,
54,2.35,7046026631.00,3002854417.00,2202093256.00,123.00,1623.00,0.00,0.00,
*,0.32,84257836047.00,259447446770.00,246635229368.00,43149.00,125778.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6015187259.00,3002754322.00,2202019864.00,217.00,1399.00,0.00,0.00,
38,2.00,6004297293.00,3002751186.00,2202017576.00,111.00,1578.00,0.00,0.00,
39,2.01,6036677768.00,3002755484.00,2202020744.00,111.00,1719.00,0.00,0.00,
40,2.00,6008530518.00,3002755829.00,2202020920.00,534.00,1408.00,0.00,0.00,
51,2.35,7045843058.00,3002761659.00,2202025232.00,118.00,1692.00,0.00,0.00,
52,2.35,7053069627.00,3002762347.00,2202025672.00,113.00,1446.00,0.00,0.00,
53,2.35,7044125982.00,3002759617.00,2202023736.00,114.00,1553.00,0.00,0.00,
54,2.35,7043808044.00,3002759949.00,2202024000.00,120.00,1682.00,0.00,0.00,
*,0.32,84249797802.00,259437936227.00,246626185520.00,26603.00,125918.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008127741.00,2999716738.00,2199792232.00,197.00,1424.00,0.00,0.00,
38,2.00,6005791922.00,2999721056.00,2199795488.00,128.00,1459.00,0.00,0.00,
39,2.01,6028873449.00,2999720569.00,2199795048.00,129.00,1655.00,0.00,0.00,
40,2.00,6000104268.00,2999720147.00,2199794784.00,130.00,1271.00,0.00,0.00,
51,2.35,7038077004.00,2999729695.00,2199801736.00,146.00,1513.00,0.00,0.00,
52,2.35,7049092096.00,2999726365.00,2199799360.00,136.00,1424.00,0.00,0.00,
53,2.35,7040091524.00,2999725054.00,2199798392.00,143.00,1488.00,0.00,0.00,
54,2.35,7036973163.00,2999727277.00,2199799976.00,163.00,1585.00,0.00,0.00,
*,0.32,84212133336.00,259177704568.00,246378767184.00,80526.00,368284.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009519198.00,2999778119.00,2199837288.00,215.00,1388.00,0.00,0.00,
38,2.00,6006019442.00,2999775548.00,2199835352.00,239.00,1624.00,0.00,0.00,
39,2.01,6030795457.00,2999774437.00,2199834560.00,125.00,1706.00,0.00,0.00,
40,2.00,6001252006.00,2999774637.00,2199834736.00,116.00,1366.00,0.00,0.00,
51,2.35,7037663571.00,2999765095.00,2199827696.00,114.00,1590.00,0.00,0.00,
52,2.35,7050138111.00,2999769494.00,2199830952.00,114.00,1526.00,0.00,0.00,
53,2.35,7037443100.00,2999770374.00,2199831656.00,113.00,1595.00,0.00,0.00,
54,2.35,7037966455.00,2999769406.00,2199830864.00,118.00,1675.00,0.00,0.00,
*,0.32,84177202021.00,259178437734.00,246379543080.00,24349.00,128430.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6014764444.00,2999755195.00,2199820480.00,280.00,1337.00,0.00,0.00,
38,2.00,6008133258.00,2999758107.00,2199822592.00,137.00,1483.00,0.00,0.00,
39,2.01,6032965787.00,2999759099.00,2199823384.00,140.00,1686.00,0.00,0.00,
40,2.00,5998626396.00,2999757387.00,2199822064.00,131.00,1346.00,0.00,0.00,
51,2.35,7037516813.00,2999769928.00,2199831304.00,131.00,1648.00,0.00,0.00,
52,2.35,7052331228.00,2999767060.00,2199829192.00,123.00,1457.00,0.00,0.00,
53,2.35,7034858313.00,2999766430.00,2199828664.00,123.00,1594.00,0.00,0.00,
54,2.34,7033588072.00,2999766705.00,2199828928.00,134.00,1679.00,0.00,0.00,
*,0.33,84245332914.00,259180232446.00,246381173104.00,58268.00,146607.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003911221.00,2999801219.00,2199854272.00,207.00,1319.00,0.00,0.00,
38,2.01,6018739246.00,2999798888.00,2199852512.00,118.00,1469.00,0.00,0.00,
39,2.01,6027573183.00,2999800084.00,2199853392.00,117.00,1671.00,0.00,0.00,
40,2.00,5998664711.00,2999803453.00,2199855856.00,124.00,1294.00,0.00,0.00,
51,2.34,7031830966.00,2999794304.00,2199849168.00,115.00,1647.00,0.00,0.00,
52,2.35,7051028919.00,2999794496.00,2199849256.00,113.00,1404.00,0.00,0.00,
53,2.35,7045158527.00,2999795288.00,2199849872.00,119.00,1628.00,0.00,0.00,
54,2.34,7033795559.00,2999796553.00,2199850840.00,124.00,1650.00,0.00,0.00,
*,0.32,84181207504.00,259182173368.00,246383078568.00,30282.00,130484.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5998918374.00,2999739513.00,2199808952.00,298.00,1336.00,0.00,0.00,
38,2.00,6005427783.00,2999739422.00,2199808952.00,124.00,1448.00,0.00,0.00,
39,2.01,6033504870.00,2999736522.00,2199806752.00,127.00,1680.00,0.00,0.00,
40,2.00,5990755199.00,2999735694.00,2199806136.00,125.00,1310.00,0.00,0.00,
51,2.35,7037607765.00,2999740948.00,2199810008.00,129.00,1535.00,0.00,0.00,
52,2.35,7048455754.00,2999743610.00,2199812032.00,117.00,1417.00,0.00,0.00,
53,2.35,7039040435.00,2999742164.00,2199810976.00,123.00,1569.00,0.00,0.00,
54,2.34,7031657204.00,2999741988.00,2199810800.00,123.00,1666.00,0.00,0.00,
*,0.32,84153498065.00,259177745949.00,246378835120.00,24166.00,129435.00,0.00,0.00,

