Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6033871971.00,3010090007.00,2207399304.00,864.00,1704.00,0.00,0.00,
38,2.00,6025609941.00,3010080978.00,2207392704.00,488.00,1892.00,0.00,0.00,
39,2.00,6022344374.00,3010084599.00,2207395344.00,539.00,2013.00,0.00,0.00,
40,2.01,6049738464.00,3010085321.00,2207395872.00,771.00,1913.00,0.00,0.00,
51,2.34,7058299581.00,3010071726.00,2207385928.00,689.00,2041.00,0.00,0.00,
52,2.35,7060022000.00,3010075621.00,2207388832.00,883.00,1808.00,0.00,0.00,
53,2.35,7065824522.00,3010074324.00,2207387864.00,631.00,2073.00,0.00,0.00,
54,2.34,7057493698.00,3010081703.00,2207393232.00,518.00,1726.00,0.00,0.00,
*,0.32,84773374771.00,261673993374.00,247226307416.00,182408.00,639097.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008333694.00,3002472852.00,2201813504.00,540.00,1508.00,0.00,0.00,
38,2.00,6005211960.00,3002476448.00,2201816056.00,595.00,1652.00,0.00,0.00,
39,2.00,6004808050.00,3002477208.00,2201816672.00,507.00,1856.00,0.00,0.00,
40,2.01,6025836979.00,3002477273.00,2201816672.00,544.00,1660.00,0.00,0.00,
51,2.35,7044651640.00,3002475157.00,2201815088.00,572.00,1676.00,0.00,0.00,
52,2.35,7043183737.00,3002470459.00,2201811656.00,460.00,1708.00,0.00,0.00,
53,2.34,7040546511.00,3002467915.00,2201809808.00,516.00,1829.00,0.00,0.00,
54,2.35,7042268349.00,3002471490.00,2201812448.00,472.00,1701.00,0.00,0.00,
*,0.32,84479950915.00,261015751811.00,246603800080.00,69967.00,148852.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005232241.00,3002516135.00,2201845096.00,754.00,1560.00,0.00,0.00,
38,2.00,6010960644.00,3002511775.00,2201842016.00,490.00,1615.00,0.00,0.00,
39,2.00,6007791850.00,3002516011.00,2201845096.00,564.00,1881.00,0.00,0.00,
40,2.01,6025782945.00,3002512334.00,2201842368.00,492.00,1651.00,0.00,0.00,
51,2.35,7044394787.00,3002522879.00,2201850112.00,454.00,1785.00,0.00,0.00,
52,2.35,7046050842.00,3002521431.00,2201849056.00,501.00,2033.00,0.00,0.00,
53,2.35,7045868545.00,3002521577.00,2201849144.00,750.00,1879.00,0.00,0.00,
54,2.35,7042382073.00,3002510876.00,2201841312.00,505.00,1886.00,0.00,0.00,
*,0.32,84496663134.00,261019609334.00,246607459824.00,66132.00,151171.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002162491.00,3000372824.00,2200273416.00,527.00,1710.00,0.00,0.00,
38,2.00,6000878344.00,3000375451.00,2200275264.00,621.00,1891.00,0.00,0.00,
39,2.00,6003058624.00,3000375008.00,2200274912.00,534.00,1948.00,0.00,0.00,
40,2.01,6028979884.00,3000376759.00,2200276320.00,1191.00,1926.00,0.00,0.00,
51,2.35,7041455419.00,3000377362.00,2200276760.00,453.00,1915.00,0.00,0.00,
52,2.35,7042167046.00,3000380186.00,2200278784.00,524.00,2195.00,0.00,0.00,
53,2.35,7039635362.00,3000386359.00,2200283360.00,390.00,1904.00,0.00,0.00,
54,2.34,7034368887.00,3000391215.00,2200286880.00,432.00,1976.00,0.00,0.00,
*,0.32,84466059100.00,260833513467.00,246431601768.00,105241.00,403920.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001474577.00,3002955434.00,2202167352.00,544.00,1553.00,0.00,0.00,
38,2.00,6010117011.00,3002955662.00,2202167528.00,436.00,1654.00,0.00,0.00,
39,2.00,6013865201.00,3002956747.00,2202168320.00,487.00,1700.00,0.00,0.00,
40,2.01,6024076825.00,3002957167.00,2202168584.00,462.00,1900.00,0.00,0.00,
51,2.35,7055082079.00,3002951983.00,2202164800.00,435.00,1614.00,0.00,0.00,
52,2.35,7044466422.00,3002953552.00,2202165944.00,432.00,1923.00,0.00,0.00,
53,2.35,7047238641.00,3002946204.00,2202160488.00,523.00,1741.00,0.00,0.00,
54,2.34,7039759764.00,3002940076.00,2202156088.00,463.00,1799.00,0.00,0.00,
*,0.32,84501605527.00,261056067291.00,246642008800.00,59258.00,146043.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007040781.00,3002996999.00,2202197800.00,720.00,1596.00,0.00,0.00,
38,2.00,6012271446.00,3002999309.00,2202199472.00,428.00,1403.00,0.00,0.00,
39,2.00,6005150412.00,3002997172.00,2202197888.00,421.00,1829.00,0.00,0.00,
40,2.01,6034272448.00,3002997559.00,2202198240.00,459.00,1957.00,0.00,0.00,
51,2.35,7052484362.00,3003008131.00,2202205984.00,482.00,1693.00,0.00,0.00,
52,2.35,7044459709.00,3002999835.00,2202199912.00,430.00,1850.00,0.00,0.00,
53,2.35,7043453969.00,3003000364.00,2202200352.00,569.00,1661.00,0.00,0.00,
54,2.34,7041549757.00,3003000953.00,2202200616.00,632.00,1791.00,0.00,0.00,
*,0.32,84518225618.00,261059665545.00,246645298152.00,74497.00,146579.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008379675.00,3003121981.00,2202289496.00,560.00,1561.00,0.00,0.00,
38,2.00,6010754288.00,3003117307.00,2202286064.00,454.00,1441.00,0.00,0.00,
39,2.00,6011380256.00,3003119312.00,2202287560.00,306.00,1799.00,0.00,0.00,
40,2.01,6033691598.00,3003116342.00,2202285272.00,389.00,1898.00,0.00,0.00,
51,2.35,7046909240.00,3003112523.00,2202282456.00,667.00,1668.00,0.00,0.00,
52,2.35,7045458187.00,3003126119.00,2202292488.00,358.00,1836.00,0.00,0.00,
53,2.35,7044748125.00,3003140678.00,2202303136.00,529.00,1829.00,0.00,0.00,
54,2.34,7036079233.00,3003151513.00,2202311144.00,437.00,1801.00,0.00,0.00,
*,0.32,84509902897.00,261074567418.00,246659447584.00,59263.00,149244.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005491688.00,3002365441.00,2201734568.00,683.00,1591.00,0.00,0.00,
38,2.00,6008871138.00,3002370751.00,2201738528.00,331.00,1338.00,0.00,0.00,
39,2.00,6010021669.00,3002370670.00,2201738440.00,454.00,1738.00,0.00,0.00,
40,2.01,6034130651.00,3002373864.00,2201740816.00,490.00,1893.00,0.00,0.00,
51,2.34,7039627878.00,3002371921.00,2201739408.00,561.00,1724.00,0.00,0.00,
52,2.35,7044140563.00,3002359642.00,2201730344.00,359.00,1863.00,0.00,0.00,
53,2.34,7035933605.00,3002342978.00,2201718200.00,400.00,1761.00,0.00,0.00,
54,2.34,7040327786.00,3002334481.00,2201711952.00,452.00,1741.00,0.00,0.00,
*,0.32,84486676107.00,261003981543.00,246592683568.00,62260.00,146930.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999692060.00,2999435689.00,2199586224.00,683.00,1575.00,0.00,0.00,
38,2.00,6002060964.00,2999435709.00,2199586224.00,384.00,1499.00,0.00,0.00,
39,2.00,5999834341.00,2999431994.00,2199583496.00,551.00,1833.00,0.00,0.00,
40,2.01,6027209741.00,2999428651.00,2199581032.00,425.00,1869.00,0.00,0.00,
51,2.34,7033304722.00,2999428786.00,2199581120.00,572.00,1869.00,0.00,0.00,
52,2.35,7035198926.00,2999427592.00,2199580328.00,582.00,1917.00,0.00,0.00,
53,2.34,7032923581.00,2999431573.00,2199583144.00,727.00,1894.00,0.00,0.00,
54,2.34,7026103719.00,2999430867.00,2199582616.00,458.00,1918.00,0.00,0.00,
