"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",29360571,29360492,79,0.000,489505.000,489509.500,2083333280.000,2083352432.000,15032571904,250626560.000,250628864.000,2005012480.000,2005030912.000,2005012.480,2005030.912,2005.012,2005.031,143452,71050,520160,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",29360571,29360511,60,0.000,489505.000,489516.000,2083333280.000,2083380096.000,15032581632,250626560.000,250632192.000,2005012480.000,2005057536.000,2005012.480,2005057.536,2005.012,2005.058,143908,72290,235650,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",29360571,29360526,45,0.000,489505.000,489522.000,2083333280.000,2083405632.000,15032589312,250626560.000,250635264.000,2005012480.000,2005082112.000,2005012.480,2005082.112,2005.012,2005.082,143961,71835,239015,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",29360571,29360492,79,0.000,489505.000,489509.500,2083333280.000,2083352432.000,15032571904,250626560.000,250628864.000,2005012480.000,2005030912.000,2005012.480,2005030.912,2005.012,2005.031,145067,71957,521802,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",29360571,29360511,60,0.000,489505.000,489516.000,2083333280.000,2083380096.000,15032581632,250626560.000,250632192.000,2005012480.000,2005057536.000,2005012.480,2005057.536,2005.012,2005.058,144467,72795,235907,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",29360571,29360525,46,0.000,489505.000,489521.500,2083333280.000,2083403504.000,15032588800,250626560.000,250635008.000,2005012480.000,2005080064.000,2005012.480,2005080.064,2005.012,2005.080,145728,73125,240597,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",29360571,29360492,79,0.000,489505.000,489509.500,2083333280.000,2083352432.000,15032571904,250626560.000,250628864.000,2005012480.000,2005030912.000,2005012.480,2005030.912,2005.012,2005.031,145438,73087,522020,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",29360571,29360511,60,0.000,489505.000,489516.000,2083333280.000,2083380096.000,15032581632,250626560.000,250632192.000,2005012480.000,2005057536.000,2005012.480,2005057.536,2005.012,2005.058,144263,72510,235370,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",29360571,29360525,46,0.000,489505.000,489523.000,2083333280.000,2083409888.000,15032588800,250626560.000,250635776.000,2005012480.000,2005086208.000,2005012.480,2005086.208,2005.012,2005.086,145968,74087,240347,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",29360571,29360492,79,0.000,489505.000,489509.500,2083333280.000,2083352432.000,15032571904,250626560.000,250628864.000,2005012480.000,2005030912.000,2005012.480,2005030.912,2005.012,2005.031,146006,72605,522832,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",29360571,29360511,60,0.000,489505.000,489516.000,2083333280.000,2083380096.000,15032581632,250626560.000,250632192.000,2005012480.000,2005057536.000,2005012.480,2005057.536,2005.012,2005.058,145257,73387,235992,"00:00:00.137","00:01:00.117"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",29360571,29360525,46,0.000,489505.000,489525.000,2083333280.000,2083418400.000,15032588800,250626560.000,250636800.000,2005012480.000,2005094400.000,2005012.480,2005094.400,2005.012,2005.094,146595,73512,240722,"00:00:00.137","00:01:00.117"
