"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",29360544,29360467,77,0.000,489505.000,489508.000,2083333280.000,2083346048.000,15032559104,250626560.000,250628096.000,2005012480.000,2005024768.000,2005012.480,2005024.768,2005.012,2005.025,144413,73040,486340,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",29360545,29360479,66,0.000,489505.000,489515.500,2083333280.000,2083377968.000,15032565248,250626560.000,250631936.000,2005012480.000,2005055488.000,2005012.480,2005055.488,2005.012,2005.055,144325,73052,235772,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",29360545,29360448,97,0.000,489505.000,489480.500,2083333280.000,2083229008.000,15032549376,250626560.000,250614016.000,2005012480.000,2004912128.000,2005012.480,2004912.128,2005.012,2004.912,144160,71700,226762,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",29360545,29360468,77,0.000,489505.000,489508.000,2083333280.000,2083346048.000,15032559616,250626560.000,250628096.000,2005012480.000,2005024768.000,2005012.480,2005024.768,2005.012,2005.025,144294,72340,488222,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",29360545,29360479,66,0.000,489505.000,489515.500,2083333280.000,2083377968.000,15032565248,250626560.000,250631936.000,2005012480.000,2005055488.000,2005012.480,2005055.488,2005.012,2005.055,144844,73520,235987,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",29360545,29360448,97,0.000,489505.000,489480.500,2083333280.000,2083229008.000,15032549376,250626560.000,250614016.000,2005012480.000,2004912128.000,2005012.480,2004912.128,2005.012,2004.912,144255,72135,237372,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",29360545,29360467,78,0.000,489505.000,489508.000,2083333280.000,2083346048.000,15032559104,250626560.000,250628096.000,2005012480.000,2005024768.000,2005012.480,2005024.768,2005.012,2005.025,146339,75017,488645,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",29360545,29360478,67,0.000,489505.000,489515.500,2083333280.000,2083377968.000,15032564736,250626560.000,250631936.000,2005012480.000,2005055488.000,2005012.480,2005055.488,2005.012,2005.055,146478,75607,237232,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",29360544,29360448,96,0.000,489505.000,489480.500,2083333280.000,2083229008.000,15032549376,250626560.000,250614016.000,2005012480.000,2004912128.000,2005012.480,2004912.128,2005.012,2004.912,144379,72185,237165,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",29360545,29360468,77,0.000,489505.000,489508.000,2083333280.000,2083346048.000,15032559616,250626560.000,250628096.000,2005012480.000,2005024768.000,2005012.480,2005024.768,2005.012,2005.025,145168,72897,489280,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",29360545,29360479,66,0.000,489505.000,489515.500,2083333280.000,2083377968.000,15032565248,250626560.000,250631936.000,2005012480.000,2005055488.000,2005012.480,2005055.488,2005.012,2005.055,145606,73895,236067,"00:00:00.100","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",29360545,29360448,97,0.000,489505.000,489480.500,2083333280.000,2083229008.000,15032549376,250626560.000,250614016.000,2005012480.000,2004912128.000,2005012.480,2004912.128,2005.012,2004.912,145148,72917,228512,"00:00:00.100","00:01:00.080"
