"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Last Sequence Number","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",45802029,45244971,557058,1.216,763627.500,763627.000,3249998640.000,390977280.000,3127818240.000,3127818.240,3127.818,17072,0,1750355,16756,43262876,45801922,150683,75480,5552157,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",45802029,45241379,560650,1.224,763628.000,763621.000,3250000768.000,390977536.000,3127820288.000,3127820.288,3127.820,16334,0,5494450,16740,43374923,45801903,151390,75232,5614117,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",45802029,45243277,558752,1.220,763627.500,763611.500,3249998640.000,390977280.000,3127818240.000,3127818.240,3127.818,16109,0,2061477,15059,43434390,45801898,151466,76165,5544112,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",45802029,45241484,560545,1.224,763628.000,763630.500,3250000768.000,390977536.000,3127820288.000,3127820.288,3127.820,15375,0,4235412,17017,43399408,45801911,151190,76085,5531772,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",45802029,45245106,556923,1.216,763627.500,763627.000,3249998640.000,390977280.000,3127818240.000,3127818.240,3127.818,15920,0,1750210,13165,43298677,45801922,151142,76005,5553050,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",45802029,45241419,560610,1.224,763627.500,763621.000,3249998640.000,390977280.000,3127818240.000,3127818.240,3127.818,12250,0,4304117,14088,43535213,45801903,152140,75385,5616512,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",45802029,45243175,558854,1.220,763627.500,763611.500,3249998640.000,390977280.000,3127818240.000,3127818.240,3127.818,17042,0,2061525,16833,43372393,45801898,152234,77260,5544807,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",45802029,45241413,560616,1.224,763628.000,763630.500,3250000768.000,390977536.000,3127820288.000,3127820.288,3127.820,16747,0,4233857,17211,43297943,45801911,152014,76990,5531810,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",42278797,41764822,513975,1.216,704887.500,704886.500,3000001200.000,360902400.000,2887219200.000,2887219.200,2887.219,25847,0,1844590,28035,41047747,42278697,150749,76080,5605567,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",42278796,41761476,517320,1.224,704887.000,704881.000,2999999072.000,360902144.000,2887217152.000,2887217.152,2887.217,26766,0,5491232,26510,41023914,42278681,151594,75190,5673025,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",42278796,41762859,515937,1.220,704887.000,704872.000,2999999072.000,360902144.000,2887217152.000,2887217.152,2887.217,26692,0,4549117,25230,41032801,42278673,151660,77102,5559437,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",42278796,41761587,517209,1.223,704887.500,704889.500,3000001200.000,360902400.000,2887219200.000,2887219.200,2887.219,25224,0,1380080,26211,41018171,42278689,151508,75940,5525132,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:01",42278797,41764933,513864,1.215,704887.500,704886.500,3000001200.000,360902400.000,2887219200.000,2887219.200,2887.219,22941,0,1844662,19665,41052605,42278697,151204,76465,5615452,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",42278797,41761559,517238,1.223,704887.500,704881.000,3000001200.000,360902400.000,2887219200.000,2887219.200,2887.219,21453,0,5491400,18935,41029358,42278681,152083,75837,5674310,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",42278796,41762973,515823,1.220,704887.000,704872.000,2999999072.000,360902144.000,2887217152.000,2887217.152,2887.217,23022,0,4550072,17143,41040700,42278675,152172,77677,5560175,"00:00:00.111","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",42278796,41761614,517182,1.223,704887.500,704889.500,3000001200.000,360902400.000,2887219200.000,2887219.200,2887.219,20370,0,1380790,23895,41029341,42278689,151773,76350,5526352,"00:00:00.111","00:01:00.080"
