Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6027731168.00,3009592969.00,2207034896.00,944.00,1890.00,0.00,0.00,
38,2.00,6028498938.00,3009591382.00,2207033752.00,700.00,1860.00,0.00,0.00,
39,1.99,5985621911.00,3009588107.00,2207031288.00,711.00,2154.00,0.00,0.00,
40,2.00,6030759190.00,3009582806.00,2207027328.00,740.00,2173.00,0.00,0.00,
51,2.34,7056391026.00,3009570753.00,2207018528.00,529.00,2214.00,0.00,0.00,
52,2.35,7061393428.00,3009565241.00,2207014480.00,730.00,2096.00,0.00,0.00,
53,2.35,7066246874.00,3009563164.00,2207012984.00,590.00,1796.00,0.00,0.00,
54,2.34,7050789828.00,3009573764.00,2207020728.00,606.00,1935.00,0.00,0.00,
*,0.32,84708423894.00,261628923002.00,247183990328.00,186363.00,649612.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001046272.00,3000088919.00,2200065120.00,727.00,1547.00,0.00,0.00,
38,2.00,6013159265.00,3000096948.00,2200071104.00,520.00,1721.00,0.00,0.00,
39,1.99,5969641343.00,3000097930.00,2200071808.00,438.00,1757.00,0.00,0.00,
40,2.00,6008762390.00,3000103459.00,2200075856.00,513.00,1757.00,0.00,0.00,
51,2.34,7031647997.00,3000096196.00,2200070488.00,499.00,1706.00,0.00,0.00,
52,2.35,7038211232.00,3000097428.00,2200071456.00,562.00,1745.00,0.00,0.00,
53,2.35,7037304030.00,3000098403.00,2200072160.00,461.00,1603.00,0.00,0.00,
54,2.34,7027764224.00,3000097587.00,2200071544.00,502.00,1604.00,0.00,0.00,
*,0.32,84390431507.00,260808770386.00,246408292152.00,98576.00,162993.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013903506.00,2999832704.00,2199877328.00,606.00,1654.00,0.00,0.00,
38,2.00,6010823683.00,2999824337.00,2199871168.00,1271.00,1839.00,0.00,0.00,
39,1.99,5967120164.00,2999826544.00,2199872752.00,513.00,1908.00,0.00,0.00,
40,2.00,6000351831.00,2999823255.00,2199870464.00,704.00,1628.00,0.00,0.00,
51,2.34,7029808257.00,2999825128.00,2199871784.00,520.00,1947.00,0.00,0.00,
52,2.34,7033115969.00,2999826049.00,2199872488.00,486.00,1839.00,0.00,0.00,
53,2.35,7034725903.00,2999825909.00,2199872312.00,508.00,1863.00,0.00,0.00,
54,2.34,7034336942.00,2999818442.00,2199866856.00,505.00,1761.00,0.00,0.00,
*,0.32,84357764958.00,260782930031.00,246383975992.00,68683.00,151467.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010434478.00,2999644623.00,2199739432.00,709.00,1650.00,0.00,0.00,
38,2.00,6011714757.00,2999645944.00,2199740312.00,501.00,1818.00,0.00,0.00,
39,1.99,5962948350.00,2999646374.00,2199740752.00,462.00,1902.00,0.00,0.00,
40,2.00,6007296257.00,2999645664.00,2199740136.00,553.00,1696.00,0.00,0.00,
51,2.34,7030532882.00,2999653720.00,2199746120.00,354.00,1865.00,0.00,0.00,
52,2.35,7034653940.00,2999650164.00,2199743392.00,574.00,1792.00,0.00,0.00,
53,2.35,7037116819.00,2999652606.00,2199745328.00,491.00,1732.00,0.00,0.00,
54,2.34,7025360394.00,2999663184.00,2199753072.00,458.00,1716.00,0.00,0.00,
*,0.32,84383023990.00,260770487590.00,246372063608.00,106945.00,404754.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000885649.00,2999570939.00,2199685312.00,682.00,1535.00,0.00,0.00,
38,2.00,6005701370.00,2999572064.00,2199686192.00,602.00,1729.00,0.00,0.00,
39,1.99,5961751926.00,2999572366.00,2199686368.00,593.00,1812.00,0.00,0.00,
40,2.00,6006026129.00,2999573408.00,2199687160.00,464.00,1561.00,0.00,0.00,
51,2.34,7020764115.00,2999572946.00,2199686808.00,320.00,1820.00,0.00,0.00,
52,2.35,7035636033.00,2999581686.00,2199693320.00,458.00,1752.00,0.00,0.00,
53,2.34,7033948879.00,2999585000.00,2199695608.00,595.00,1698.00,0.00,0.00,
54,2.34,7025715938.00,2999582443.00,2199693760.00,284.00,1701.00,0.00,0.00,
*,0.32,84319973917.00,260761109434.00,246363279712.00,57372.00,149033.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6019259983.00,3000358433.00,2200262856.00,630.00,1514.00,0.00,0.00,
38,2.00,6008823153.00,3000360951.00,2200264704.00,511.00,1679.00,0.00,0.00,
39,1.99,5962482552.00,3000363173.00,2200266288.00,441.00,1808.00,0.00,0.00,
40,2.01,6016739104.00,3000362931.00,2200266200.00,392.00,1562.00,0.00,0.00,
51,2.34,7030304479.00,3000362945.00,2200266112.00,512.00,1751.00,0.00,0.00,
52,2.35,7040956373.00,3000355279.00,2200260480.00,496.00,1736.00,0.00,0.00,
53,2.34,7034707344.00,3000347512.00,2200254848.00,463.00,1626.00,0.00,0.00,
54,2.34,7023957208.00,3000337506.00,2200247544.00,623.00,1585.00,0.00,0.00,
*,0.32,84375822427.00,260832077905.00,246430339672.00,73262.00,143308.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005010716.00,2999716395.00,2199792056.00,725.00,1665.00,0.00,0.00,
38,2.00,6012094034.00,2999711212.00,2199788184.00,664.00,1741.00,0.00,0.00,
39,1.99,5964199871.00,2999713431.00,2199789856.00,494.00,1882.00,0.00,0.00,
40,2.00,6006420045.00,2999713806.00,2199790120.00,711.00,1827.00,0.00,0.00,
51,2.34,7033821259.00,2999714225.00,2199790472.00,522.00,1875.00,0.00,0.00,
52,2.35,7034856922.00,2999717082.00,2199792496.00,596.00,1737.00,0.00,0.00,
53,2.35,7041943275.00,2999726929.00,2199799800.00,467.00,1759.00,0.00,0.00,
54,2.34,7022629312.00,2999729939.00,2199801912.00,445.00,1703.00,0.00,0.00,
*,0.32,84352251565.00,260776722071.00,246377935408.00,65707.00,149741.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6015985931.00,3000016203.00,2200011880.00,504.00,1550.00,0.00,0.00,
38,2.00,6007023960.00,3000019954.00,2200014696.00,370.00,1808.00,0.00,0.00,
39,1.99,5956979366.00,3000017603.00,2200012936.00,438.00,1793.00,0.00,0.00,
40,2.00,6007678488.00,3000017173.00,2200012584.00,574.00,1626.00,0.00,0.00,
51,2.34,7034134791.00,3000016779.00,2200012320.00,342.00,1831.00,0.00,0.00,
52,2.34,7032844154.00,3000014741.00,2200010824.00,536.00,1659.00,0.00,0.00,
53,2.34,7034546077.00,3000003624.00,2200002640.00,483.00,1619.00,0.00,0.00,
54,2.34,7028932975.00,3000002422.00,2200001760.00,334.00,1614.00,0.00,0.00,
*,0.32,84355666031.00,260800416746.00,246400426976.00,57868.00,149567.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007643064.00,2998978340.00,2199250768.00,676.00,1520.00,0.00,0.00,
38,2.01,6015503572.00,2998985978.00,2199256312.00,423.00,1843.00,0.00,0.00,
39,1.99,5955654818.00,2998987244.00,2199257280.00,694.00,1836.00,0.00,0.00,
40,2.00,6007017782.00,2998985799.00,2199256224.00,520.00,1655.00,0.00,0.00,
51,2.34,7026106270.00,2998982393.00,2199253760.00,433.00,1834.00,0.00,0.00,
52,2.35,7033583947.00,2998980149.00,2199252176.00,547.00,1830.00,0.00,0.00,
53,2.34,7027706836.00,2998983065.00,2199254200.00,486.00,1736.00,0.00,0.00,
54,2.34,7022975354.00,2998982047.00,2199253496.00,450.00,1712.00,0.00,0.00,
*,0.32,84318882400.00,260711251200.00,246316096488.00,61278.00,157373.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6016772475.00,3002270945.00,2201665400.00,705.00,1548.00,0.00,0.00,
38,2.00,6011666991.00,3002260497.00,2201657744.00,398.00,1708.00,0.00,0.00,
39,1.99,5961243437.00,3002258497.00,2201656248.00,598.00,1745.00,0.00,0.00,
40,2.00,6011311681.00,3002258850.00,2201656512.00,399.00,1647.00,0.00,0.00,
51,2.34,7034602585.00,3002287003.00,2201677104.00,483.00,1819.00,0.00,0.00,
52,2.35,7042843930.00,3002286950.00,2201677104.00,456.00,1784.00,0.00,0.00,
53,2.35,7041535005.00,3002286720.00,2201677016.00,443.00,1642.00,0.00,0.00,
54,2.34,7037062874.00,3002288823.00,2201678512.00,515.00,1632.00,0.00,0.00,
*,0.32,84473710756.00,260998687892.00,246587655864.00,78461.00,161110.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009292241.00,2998072122.00,2198586192.00,531.00,1546.00,0.00,0.00,
38,2.00,6004734036.00,2998069466.00,2198584256.00,573.00,1723.00,0.00,0.00,
39,1.99,5955499403.00,2998071495.00,2198585752.00,537.00,1771.00,0.00,0.00,
40,2.00,6004774570.00,2998074101.00,2198587600.00,381.00,1667.00,0.00,0.00,
51,2.34,7025133644.00,2998053371.00,2198572464.00,599.00,1686.00,0.00,0.00,
52,2.35,7030976842.00,2998055659.00,2198574048.00,432.00,1746.00,0.00,0.00,
53,2.34,7029379036.00,2998054165.00,2198572992.00,444.00,1679.00,0.00,0.00,
54,2.34,7022786169.00,2998057968.00,2198575808.00,622.00,1662.00,0.00,0.00,
*,0.32,84294181171.00,260631746656.00,246241150760.00,73661.00,155661.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
