Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6029683653.00,3009841077.00,2207216792.00,616.00,1678.00,0.00,0.00,
38,2.00,6034574903.00,3009838138.00,2207214592.00,507.00,1848.00,0.00,0.00,
39,2.01,6035309298.00,3009837238.00,2207213976.00,664.00,2059.00,0.00,0.00,
40,2.00,6026032553.00,3009830686.00,2207209136.00,563.00,2127.00,0.00,0.00,
51,2.35,7060605300.00,3009826503.00,2207206056.00,565.00,1966.00,0.00,0.00,
52,2.35,7059343002.00,3009824151.00,2207204384.00,740.00,2045.00,0.00,0.00,
53,2.35,7060118981.00,3009832012.00,2207210104.00,808.00,2020.00,0.00,0.00,
54,2.34,7057166830.00,3009827934.00,2207207112.00,387.00,1877.00,0.00,0.00,
*,0.32,84769408745.00,261654062837.00,247206970736.00,184483.00,642735.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6017236902.00,3002616389.00,2201918752.00,661.00,1558.00,0.00,0.00,
38,2.00,6013052299.00,3002618997.00,2201920600.00,479.00,1650.00,0.00,0.00,
39,2.00,6010104049.00,3002618539.00,2201920248.00,480.00,1895.00,0.00,0.00,
40,2.00,6006623117.00,3002619440.00,2201920952.00,479.00,1904.00,0.00,0.00,
51,2.34,7037558954.00,3002611531.00,2201915144.00,308.00,1860.00,0.00,0.00,
52,2.34,7039232198.00,3002615319.00,2201917872.00,396.00,1791.00,0.00,0.00,
53,2.35,7041377767.00,3002602808.00,2201908720.00,411.00,1837.00,0.00,0.00,
54,2.35,7041842548.00,3002608360.00,2201912856.00,347.00,1498.00,0.00,0.00,
*,0.32,84478355902.00,261027001755.00,246614477296.00,67145.00,146642.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013514504.00,2999776181.00,2199835880.00,633.00,1531.00,0.00,0.00,
38,2.00,6006619801.00,2999774157.00,2199834384.00,395.00,1653.00,0.00,0.00,
39,2.00,6007194836.00,2999777909.00,2199837200.00,509.00,1826.00,0.00,0.00,
40,2.00,6001750477.00,2999776105.00,2199835792.00,557.00,1997.00,0.00,0.00,
51,2.35,7036194707.00,2999778954.00,2199837904.00,484.00,1825.00,0.00,0.00,
52,2.35,7037335334.00,2999777444.00,2199836848.00,670.00,1750.00,0.00,0.00,
53,2.35,7037425768.00,2999779758.00,2199838520.00,541.00,1840.00,0.00,0.00,
54,2.35,7036292122.00,2999786990.00,2199843800.00,531.00,1644.00,0.00,0.00,
*,0.32,84407250372.00,260784457799.00,246385289744.00,61942.00,145462.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001970406.00,2999110555.00,2199347744.00,718.00,1603.00,0.00,0.00,
38,2.00,6005959435.00,2999108984.00,2199346600.00,432.00,1696.00,0.00,0.00,
