"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352330242,154063873,198266369,56.273,5874060.000,2563760.000,24999999360.000,10911362560.000,78880702976,3007518720.000,1312645120.000,24060149760.000,10501160960.000,24060149.760,10501160.960,24060.150,10501.161,15328117,133885,27717455,"00:00:00.096","00:01:00.077"
"Traffic Item 2",352330242,154058784,198271458,56.274,5874060.000,2563741.500,24999999360.000,10911283824.000,78878097408,3007518720.000,1312635648.000,24060149760.000,10501085184.000,24060149.760,10501085.184,24060.150,10501.085,15326149,134367,27720580,"00:00:00.096","00:01:00.077"
"Traffic Item 3",352330243,154053456,198276787,56.276,5874060.000,2563573.500,24999999360.000,10910568816.000,78875369472,3007518720.000,1312549632.000,24060149760.000,10500397056.000,24060149.760,10500397.056,24060.150,10500.397,15324139,134927,27723505,"00:00:00.096","00:01:00.077"
"Traffic Item 4",352330244,154046954,198283290,56.278,5874060.500,2563454.500,25000001488.000,10910062352.000,78872040448,3007518976.000,1312488704.000,24060151808.000,10499909632.000,24060151.808,10499909.632,24060.152,10499.910,15322123,136065,27718027,"00:00:00.096","00:01:00.077"
