metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.20000002546875,2.200001212,2.19999852,2.20000234
metric_CPU utilization %,3.63112879484375,3.632539664,3.62242032,3.63301307
metric_CPU utilization% in kernel mode,0.031022481875,0.13647663749999997,0.00203442,0.80748385
metric_CPI,0.42628060328125,0.5400052865,0.3218252,0.55809437
metric_kernel_CPI,1.292270050625,1.588797784,0.88848799,1.76872839
metric_IPC,2.4822109606250002,3.1066729879999997,1.79181166,3.10727684
metric_locks retired per instr,8.303484375e-05,0.00028055599999999973,1.9e-07,0.00085886
metric_L1D MPI (includes data+rfo w/ prefetches),0.0194944296875,0.041978449,3.7e-07,0.04201006
metric_L1D demand data read hits per instr,0.30544482015625,0.3165323745,0.29536126,0.31657481
metric_L1-I code read misses (w/ prefetches) per instr,0.00052513578125,0.0018980949999999994,3.32e-06,0.00195961
metric_L2 demand data read hits per instr,0.00413846484375,0.0091042205,1e-07,0.00918142
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0083701740625,0.0183984185,4.5e-07,0.01842095
metric_L2 demand data read MPI,0.00136444296875,0.0029461365,1.9e-07,0.00298326
metric_L2 demand code MPI,2.375734375e-05,6.667899999999998e-05,0.0,7.221e-05
metric_ITLB MPI,1.05965625e-05,8.268199999999996e-05,2.1e-07,0.00020805
metric_ITLB large page MPI,4.687500000000001e-10,0.0,0.0,2e-08
metric_DTLB load MPI,7.187499999999999e-09,4.5499999999999825e-08,0.0,1.2e-07
metric_DTLB 4KB page load MPI,3.7500000000000005e-09,1.8499999999999944e-08,0.0,7e-08
metric_DTLB 2MB large page load MPI,3.125e-10,0.0,0.0,1e-08
metric_DTLB 1GB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB store MPI,1.0937499999999999e-09,0.0,0.0,6e-08
metric_DTLB load miss latency (in core clks),12531.727358138749,82251.65249999981,0.0,105032.6
metric_DTLB store miss latency (in core clks),42.259885164375,355.67142857099964,0.0,399.92857143
metric_ITLB miss latency (in core clks),41.14858825640625,96.39493847199986,19.63873414,343.3026403
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),60.682940353125,62.630725389,48.48995006,63.05778017
metric_% Uops delivered from legacy decode pipeline (MITE),31.4086180275,36.5427359335,27.32856179,37.47529445
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),13.069411051875,16.594540181,8.72252566,17.38399144
metric_TMA_....ICache_Misses(%),0.15209960875,0.433435217,0.00193079,0.46197298
metric_TMA_....ITLB_Misses(%),0.09783690203125,0.6241871259999985,0.0060436,1.59555946
metric_TMA_....Branch_Resteers(%),0.5079283496875,1.5619085919999998,0.0374671,1.8897215
metric_TMA_......Mispredicts_Resteers(%),0.31184091937499997,1.1203417634999986,0.0145905,1.1695769
metric_TMA_......Clears_Resteers(%),0.0283360215625,0.060861641999999994,0.00825037,0.06474516
metric_TMA_......Unknown_Branches_Resteers(%),0.16780248265625,0.5393299925,0.01391733,0.67358074
metric_TMA_....MITE(%),9.7834368175,13.875324728,5.23176467,13.91998827
metric_TMA_....DSB(%),3.3306051323437496,4.0351219495,2.48225408,4.04892004
metric_TMA_Bad_Speculation(%),1.7071748046875,4.366684153999999,0.10016438,5.82148325
metric_TMA_..Branch_Mispredicts(%),1.5596384259375,4.143075183999999,0.06212974,5.57448176
metric_TMA_..Machine_Clears(%),0.147536378125,0.266671641,0.03381904,0.28290247
metric_TMA_Backend_Bound(%),20.0498288159375,34.0031585615,5.99594401,38.95457533
metric_TMA_..Memory_Bound(%),6.73749012765625,13.726316438999998,0.70038697,16.00087669
metric_TMA_....L1_Bound(%),5.6225271271875,8.962351644999998,2.89193244,10.55934795
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.1021572365625,0.6946673854999996,0.0006295,2.44430856
metric_TMA_....L2_Bound(%),0.6647264890625,1.5176049665,0.00010636,1.52792776
metric_TMA_....L3_Bound(%),1.32239669171875,3.0143007565,0.00319246,3.0255394
metric_TMA_....MEM_Bound(%),0.26713909546875003,0.601971123,0.00123459,0.61266912
metric_TMA_......MEM_Bandwidth(%),1.18546875e-06,5.8859999999999924e-06,0.0,3.325e-05
metric_TMA_......MEM_Latency(%),0.42788877234375,0.9572630995,0.0013612,0.96595037
metric_TMA_....Store_Bound(%),2.3187978784374996,5.232689713999999,0.0,5.28315284
metric_TMA_..Core_Bound(%),13.31233868765625,21.139338236499995,5.16387583,22.95369864
metric_TMA_....Ports_Utilization(%),23.248400009374997,25.845755732499995,20.79764518,28.71973281
metric_TMA_......Ports_Utilized_3m(%),59.477678030468745,68.945327491,43.60819014,69.16113121
metric_TMA_Retiring(%),65.17229497062499,76.879355542,49.87325876,76.91451946
metric_TMA_..Light_Operations(%),56.16953131765625,69.174098766,39.16046034,72.62034947
metric_TMA_....FP_Arith(%),0.12504050046874998,0.21378975649999998,0.01231097,0.22628215
metric_TMA_......FP_Scalar(%),0.07206820750000001,0.1405600285,0.00104416,0.15097152
metric_TMA_......FP_Vector(%),0.035375672656249996,0.070070651,0.00038138,0.0752609
metric_TMA_..Heavy_Operations(%),9.002763652343749,11.515135851999997,4.23421014,12.76264362
