"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",70467020,70466874,146,0.000,1174812.000,1174828.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,13515,0,92792,13501,69250325,119854,76735,195055,"00:00:00.083","00:01:00.064"
"Traffic Item 2",70467020,70466874,146,0.000,1174812.000,1174828.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,9383,0,75502,9451,69405971,120057,76920,195440,"00:00:00.083","00:01:00.064"
"Traffic Item 3",70467020,70466874,146,0.000,1174812.000,1174828.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,8594,0,75972,8638,69287484,120239,77232,195692,"00:00:00.083","00:01:00.064"
"Traffic Item 4",0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","","","","","","",""
