"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14026,0,498707,"",0,88857,63722,629595,"00:00:00.099","00:00:50.099"
"Traffic Item 2",84560904,84560529,375,0.000,1409774.000,1409775.500,5999998144.000,721804288.000,5774434304.000,5774434.304,5774.434,7868,0,64422,9586,82947100,89126,64192,564020,"00:00:00.099","00:01:00.081"
"Traffic Item 3",84560904,84560530,374,0.000,1409774.000,1409775.500,5999998144.000,721804288.000,5774434304.000,5774434.304,5774.434,6068,0,54080,6714,82985923,89346,63477,390047,"00:00:00.099","00:01:00.081"
"Traffic Item 4",84560905,84560530,375,0.000,1409774.500,1409775.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3917,0,54142,6203,82936007,89471,64025,390435,"00:00:00.099","00:01:00.081"
