Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6024742259.00,3009128592.00,2206694336.00,682.00,1809.00,0.00,0.00,
38,1.98,5947233855.00,3009126383.00,2206692664.00,574.00,1893.00,0.00,0.00,
39,2.00,6032708431.00,3009126075.00,2206692488.00,390.00,2087.00,0.00,0.00,
40,2.00,6020548655.00,3009120423.00,2206688352.00,701.00,2299.00,0.00,0.00,
51,2.34,7052514264.00,3009122502.00,2206689848.00,673.00,2076.00,0.00,0.00,
52,2.34,7048375765.00,3009132558.00,2206697240.00,674.00,2143.00,0.00,0.00,
53,2.34,7047846161.00,3009133046.00,2206697592.00,736.00,1885.00,0.00,0.00,
54,2.34,7053565207.00,3009129846.00,2206695216.00,803.00,1902.00,0.00,0.00,
*,0.32,84621907280.00,261592994311.00,247149263768.00,171104.00,654737.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010598787.00,2999945854.00,2199960312.00,662.00,1627.00,0.00,0.00,
38,1.98,5941067666.00,2999945243.00,2199959784.00,445.00,1687.00,0.00,0.00,
39,2.00,6005978561.00,2999943853.00,2199958816.00,528.00,1828.00,0.00,0.00,
40,2.00,6009909136.00,2999945266.00,2199959784.00,635.00,1906.00,0.00,0.00,
51,2.35,7037500803.00,2999945679.00,2199960136.00,621.00,1756.00,0.00,0.00,
52,2.34,7030422978.00,2999933484.00,2199951160.00,438.00,1976.00,0.00,0.00,
53,2.35,7037484757.00,2999941876.00,2199957408.00,476.00,1782.00,0.00,0.00,
54,2.34,7034584422.00,2999942922.00,2199958200.00,475.00,1651.00,0.00,0.00,
*,0.32,84348252864.00,260798559564.00,246398516320.00,74601.00,153808.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006755281.00,2999918784.00,2199940424.00,670.00,1565.00,0.00,0.00,
38,1.98,5934604567.00,2999919689.00,2199941128.00,623.00,1749.00,0.00,0.00,
39,2.00,6005646357.00,2999927143.00,2199946496.00,1240.00,2016.00,0.00,0.00,
40,2.00,5996607581.00,2999922790.00,2199943416.00,580.00,1896.00,0.00,0.00,
51,2.34,7032024520.00,2999923309.00,2199943768.00,462.00,1809.00,0.00,0.00,
52,2.34,7030192515.00,2999931883.00,2199950104.00,554.00,1912.00,0.00,0.00,
53,2.35,7038915454.00,2999921900.00,2199942712.00,498.00,1803.00,0.00,0.00,
54,2.35,7035075679.00,2999921583.00,2199942448.00,580.00,1698.00,0.00,0.00,
*,0.32,84314678152.00,260792199470.00,246392572448.00,62582.00,153404.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005603284.00,3000027540.00,2200020152.00,585.00,1602.00,0.00,0.00,
38,1.98,5929796389.00,3000029964.00,2200022000.00,633.00,1688.00,0.00,0.00,
39,2.00,6003080633.00,3000026394.00,2200019448.00,631.00,1812.00,0.00,0.00,
40,2.00,6007362067.00,3000029461.00,2200021648.00,368.00,1878.00,0.00,0.00,
51,2.35,7038778976.00,3000029081.00,2200021384.00,485.00,1837.00,0.00,0.00,
52,2.34,7031420170.00,3000031233.00,2200022880.00,383.00,1784.00,0.00,0.00,
53,2.34,7025115553.00,3000040182.00,2200029392.00,693.00,1737.00,0.00,0.00,
54,2.34,7034657077.00,3000042553.00,2200031240.00,525.00,1631.00,0.00,0.00,
*,0.32,84347375722.00,260801517552.00,246401573176.00,113767.00,394349.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006092438.00,2999816259.00,2199865272.00,826.00,1479.00,0.00,0.00,
38,1.98,5926681023.00,2999816312.00,2199865272.00,534.00,1704.00,0.00,0.00,
39,2.00,6001253462.00,2999816574.00,2199865448.00,410.00,1697.00,0.00,0.00,
40,2.00,6004613370.00,2999819257.00,2199867384.00,607.00,1935.00,0.00,0.00,
51,2.34,7032616366.00,2999821587.00,2199869144.00,626.00,1797.00,0.00,0.00,
52,2.34,7032967235.00,2999808231.00,2199859376.00,481.00,1841.00,0.00,0.00,
53,2.35,7036745370.00,2999800920.00,2199854008.00,600.00,1778.00,0.00,0.00,
54,2.34,7032846389.00,2999801530.00,2199854448.00,522.00,1602.00,0.00,0.00,
*,0.32,84304350921.00,260784752131.00,246385617896.00,61343.00,150981.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004123428.00,3000051117.00,2200037488.00,675.00,1534.00,0.00,0.00,
38,1.98,5930857230.00,3000050462.00,2200037048.00,513.00,1683.00,0.00,0.00,
39,2.00,6001520234.00,3000048249.00,2200035376.00,498.00,1869.00,0.00,0.00,
40,2.00,6011274327.00,3000045788.00,2200033616.00,469.00,2005.00,0.00,0.00,
51,2.34,7033293666.00,3000062699.00,2200045936.00,474.00,1831.00,0.00,0.00,
52,2.34,7028686555.00,3000069341.00,2200050864.00,514.00,1973.00,0.00,0.00,
53,2.34,7029561167.00,3000074104.00,2200054384.00,485.00,1882.00,0.00,0.00,
54,2.34,7031101519.00,3000074255.00,2200054472.00,655.00,1636.00,0.00,0.00,
*,0.32,84308044608.00,260804830909.00,246404538512.00,70299.00,150925.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006075997.00,2999685754.00,2199769616.00,736.00,1515.00,0.00,0.00,
38,1.98,5935379967.00,2999684149.00,2199768296.00,651.00,1688.00,0.00,0.00,
39,2.00,6006128148.00,2999687768.00,2199771024.00,506.00,1795.00,0.00,0.00,
40,2.00,6005977489.00,2999689022.00,2199771904.00,637.00,1994.00,0.00,0.00,
51,2.34,7029829775.00,2999694130.00,2199775688.00,380.00,1766.00,0.00,0.00,
52,2.34,7033667516.00,2999690767.00,2199773224.00,622.00,2052.00,0.00,0.00,
53,2.34,7031345591.00,2999692750.00,2199774720.00,488.00,1804.00,0.00,0.00,
54,2.34,7031401859.00,2999692651.00,2199774544.00,540.00,1635.00,0.00,0.00,
*,0.32,84374995795.00,260771693632.00,246373318928.00,87463.00,164089.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007534537.00,2999876081.00,2199909096.00,547.00,1553.00,0.00,0.00,
38,1.98,5930079060.00,2999872261.00,2199906368.00,472.00,1700.00,0.00,0.00,
39,2.00,6014631568.00,2999874693.00,2199908128.00,598.00,1719.00,0.00,0.00,
40,2.00,5998093768.00,2999873437.00,2199907248.00,481.00,1991.00,0.00,0.00,
51,2.34,7027856893.00,2999848791.00,2199889120.00,596.00,1709.00,0.00,0.00,
52,2.34,7032602499.00,2999848125.00,2199888592.00,592.00,1833.00,0.00,0.00,
53,2.34,7034053172.00,2999840229.00,2199882784.00,465.00,1684.00,0.00,0.00,
54,2.34,7026451176.00,2999840302.00,2199882960.00,472.00,1625.00,0.00,0.00,
*,0.32,84311438189.00,260787412567.00,246388152736.00,58186.00,149247.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

