Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6017392671.00,3009536125.00,2206993184.00,718.00,1770.00,0.00,0.00,
38,2.00,6023849969.00,3009533871.00,2206991512.00,650.00,1941.00,0.00,0.00,
39,2.00,6025169059.00,3009529498.00,2206988344.00,614.00,1993.00,0.00,0.00,
40,2.00,6021594935.00,3009529903.00,2206988520.00,486.00,2183.00,0.00,0.00,
51,2.34,7057118107.00,3009537066.00,2206993888.00,713.00,1930.00,0.00,0.00,
52,2.35,7061810927.00,3009534871.00,2206992216.00,656.00,1894.00,0.00,0.00,
53,2.35,7062340653.00,3009535063.00,2206992304.00,586.00,1859.00,0.00,0.00,
54,2.34,7056630428.00,3009541653.00,2206997144.00,602.00,2007.00,0.00,0.00,
*,0.32,84723380368.00,261629130025.00,247183431264.00,183079.00,640464.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008046101.00,3000185619.00,2200136048.00,542.00,1512.00,0.00,0.00,
38,2.00,6008063953.00,3000185013.00,2200135608.00,588.00,1826.00,0.00,0.00,
39,2.00,6002049882.00,3000189689.00,2200139128.00,492.00,1873.00,0.00,0.00,
40,2.00,5999768092.00,3000189103.00,2200138688.00,579.00,1908.00,0.00,0.00,
51,2.35,7036924497.00,3000185756.00,2200136224.00,530.00,1816.00,0.00,0.00,
52,2.35,7036953378.00,3000183585.00,2200134640.00,472.00,1791.00,0.00,0.00,
53,2.35,7037752235.00,3000185142.00,2200135784.00,356.00,1730.00,0.00,0.00,
54,2.35,7036028520.00,3000186261.00,2200136664.00,520.00,1706.00,0.00,0.00,
*,0.32,84408896815.00,260817355757.00,246416320216.00,73809.00,149898.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5998925372.00,2999393122.00,2199554984.00,625.00,1541.00,0.00,0.00,
38,2.00,6004689610.00,2999393821.00,2199555512.00,415.00,1819.00,0.00,0.00,
39,2.00,6004097447.00,2999394354.00,2199555864.00,415.00,1785.00,0.00,0.00,
40,2.00,5999312613.00,2999394080.00,2199555688.00,479.00,1954.00,0.00,0.00,
51,2.34,7032904750.00,2999398175.00,2199558680.00,499.00,1740.00,0.00,0.00,
52,2.35,7034022919.00,2999405920.00,2199564312.00,606.00,1830.00,0.00,0.00,
53,2.35,7034937604.00,2999398054.00,2199558592.00,615.00,1807.00,0.00,0.00,
54,2.34,7029445482.00,2999396910.00,2199557712.00,568.00,1702.00,0.00,0.00,
*,0.32,84372758802.00,260747141224.00,246350076104.00,65409.00,148384.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007450076.00,2999563502.00,2199679944.00,686.00,1555.00,0.00,0.00,
38,2.00,6005002319.00,2999567590.00,2199682936.00,532.00,1807.00,0.00,0.00,
39,2.00,5997257740.00,2999569381.00,2199684168.00,445.00,1782.00,0.00,0.00,
40,2.00,6005134646.00,2999578868.00,2199691120.00,544.00,1928.00,0.00,0.00,
51,2.34,7029928818.00,2999573426.00,2199687160.00,660.00,1819.00,0.00,0.00,
52,2.35,7036942339.00,2999567503.00,2199682848.00,461.00,1847.00,0.00,0.00,
53,2.35,7034443134.00,2999572771.00,2199686720.00,550.00,1818.00,0.00,0.00,
54,2.34,7026891217.00,2999568102.00,2199683288.00,589.00,1715.00,0.00,0.00,
