"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,17800000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85069,53132,185080,"00:00:00.099","00:00:50.098"
"Traffic Item 2",81739891,81739765,126,0.000,1409774.500,1409767.500,6000000272.000,5999970480.000,41850759680,721804544.000,721800960.000,5774436352.000,5774407680.000,5774436.352,5774407.680,5774.436,5774.408,87209,46335,540552,"00:00:00.099","00:00:58.080"
"Traffic Item 3",81739891,81739765,126,0.000,1409774.500,1409767.500,6000000272.000,5999970480.000,41850759680,721804544.000,721800960.000,5774436352.000,5774407680.000,5774436.352,5774407.680,5774.436,5774.408,87413,46675,541312,"00:00:00.099","00:00:58.080"
"Traffic Item 4",81739891,81739765,126,0.000,1409774.500,1409768.500,6000000272.000,5999974736.000,41850759680,721804544.000,721801472.000,5774436352.000,5774411776.000,5774436.352,5774411.776,5774.436,5774.412,87543,46552,541565,"00:00:00.099","00:00:58.080"
