Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6029360895.00,3009014279.00,2206610472.00,696.00,1833.00,0.00,0.00,
38,2.00,6031994842.00,3009017020.00,2206612496.00,558.00,1654.00,0.00,0.00,
39,2.00,6028302055.00,3009008969.00,2206606600.00,555.00,2073.00,0.00,0.00,
40,2.00,6024825269.00,3009009867.00,2206607216.00,625.00,2162.00,0.00,0.00,
51,2.35,7057580326.00,3009020828.00,2206615312.00,599.00,1896.00,0.00,0.00,
52,2.35,7063875217.00,3009024640.00,2206618040.00,496.00,2308.00,0.00,0.00,
53,2.34,7054756727.00,3009032092.00,2206623584.00,761.00,2108.00,0.00,0.00,
54,2.35,7058669484.00,3009038312.00,2206628072.00,538.00,1923.00,0.00,0.00,
*,0.32,84907437974.00,261586453149.00,247143022368.00,236741.00,693824.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003183740.00,2999880965.00,2199912792.00,762.00,1630.00,0.00,0.00,
38,2.01,6016405892.00,2999876544.00,2199909536.00,1057.00,1771.00,0.00,0.00,
39,2.00,6010497307.00,2999880546.00,2199912352.00,548.00,1893.00,0.00,0.00,
40,2.00,6002720309.00,2999881239.00,2199912968.00,491.00,1907.00,0.00,0.00,
51,2.35,7038756759.00,2999864685.00,2199900736.00,521.00,1757.00,0.00,0.00,
52,2.35,7039960855.00,2999858906.00,2199896600.00,486.00,2004.00,0.00,0.00,
53,2.34,7031061688.00,2999848808.00,2199889120.00,445.00,1909.00,0.00,0.00,
54,2.34,7029668424.00,2999848380.00,2199888856.00,458.00,1823.00,0.00,0.00,
*,0.32,84402881130.00,260785373708.00,246386298928.00,70555.00,151332.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012564953.00,3000040669.00,2200029744.00,458.00,1595.00,0.00,0.00,
38,2.00,6011074308.00,3000040473.00,2200029656.00,344.00,1825.00,0.00,0.00,
39,2.00,6014739084.00,3000045653.00,2200033528.00,555.00,1928.00,0.00,0.00,
40,2.00,5998095164.00,3000061130.00,2200044792.00,543.00,1835.00,0.00,0.00,
51,2.35,7037715128.00,3000073003.00,2200053592.00,538.00,1771.00,0.00,0.00,
52,2.35,7036831583.00,3000076513.00,2200056056.00,573.00,1691.00,0.00,0.00,
53,2.35,7036750810.00,3000080574.00,2200059048.00,419.00,1768.00,0.00,0.00,
54,2.34,7033697469.00,3000078059.00,2200057200.00,610.00,1693.00,0.00,0.00,
*,0.32,84413944902.00,260807250657.00,246406759016.00,63055.00,150853.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007502155.00,2999961379.00,2199971664.00,601.00,1637.00,0.00,0.00,
38,2.01,6015308284.00,2999964520.00,2199973952.00,474.00,1765.00,0.00,0.00,
39,2.00,6010793325.00,2999965030.00,2199974392.00,505.00,1957.00,0.00,0.00,
40,2.00,6001334859.00,2999944872.00,2199959520.00,446.00,1893.00,0.00,0.00,
51,2.34,7028436362.00,2999937202.00,2199953888.00,591.00,1680.00,0.00,0.00,
52,2.35,7037435462.00,2999934647.00,2199952128.00,513.00,2023.00,0.00,0.00,
53,2.35,7036342461.00,2999929111.00,2199948080.00,315.00,1801.00,0.00,0.00,
54,2.34,7033278969.00,2999929629.00,2199948432.00,565.00,1614.00,0.00,0.00,
*,0.32,84430907773.00,260793203233.00,246393659864.00,112601.00,410762.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000316978.00,2999748723.00,2199815728.00,736.00,1604.00,0.00,0.00,
38,2.00,6006573796.00,2999757739.00,2199822328.00,508.00,1717.00,0.00,0.00,
39,2.00,6010511546.00,2999760634.00,2199824440.00,484.00,1845.00,0.00,0.00,
40,2.00,6004624713.00,2999761997.00,2199825496.00,585.00,1818.00,0.00,0.00,
51,2.35,7042847398.00,2999784330.00,2199841864.00,541.00,1766.00,0.00,0.00,
52,2.35,7036461590.00,2999785119.00,2199842392.00,428.00,1925.00,0.00,0.00,
53,2.35,7038246891.00,2999791536.00,2199847056.00,494.00,1717.00,0.00,0.00,
54,2.34,7030871725.00,2999801400.00,2199854360.00,618.00,1647.00,0.00,0.00,
*,0.32,84395532611.00,260783016037.00,246383837920.00,60744.00,155399.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005155727.00,2999938175.00,2199954680.00,598.00,1536.00,0.00,0.00,
38,2.00,5999343326.00,2999928189.00,2199947376.00,733.00,1691.00,0.00,0.00,
39,2.00,6006301887.00,2999920458.00,2199941656.00,432.00,1882.00,0.00,0.00,
40,2.00,5991563145.00,2999921782.00,2199942624.00,353.00,1716.00,0.00,0.00,
51,2.34,7027530278.00,2999899728.00,2199926520.00,411.00,1698.00,0.00,0.00,
52,2.35,7035250183.00,2999895570.00,2199923440.00,442.00,1712.00,0.00,0.00,
53,2.34,7034673260.00,2999889718.00,2199919128.00,457.00,1720.00,0.00,0.00,
54,2.34,7030702278.00,2999874914.00,2199908304.00,578.00,1645.00,0.00,0.00,
*,0.32,84361246526.00,260792441075.00,246392918816.00,74669.00,153527.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009612577.00,3000107560.00,2200078848.00,604.00,1652.00,0.00,0.00,
38,2.00,6013333572.00,3000108295.00,2200079376.00,596.00,2113.00,0.00,0.00,
39,2.00,6014558337.00,3000108595.00,2200079640.00,663.00,1917.00,0.00,0.00,
40,2.00,6005611789.00,3000110752.00,2200081224.00,495.00,1899.00,0.00,0.00,
51,2.34,7035279949.00,3000123530.00,2200090552.00,485.00,1816.00,0.00,0.00,
52,2.34,7033693475.00,3000125822.00,2200092224.00,489.00,1793.00,0.00,0.00,
53,2.35,7037724738.00,3000127180.00,2200093280.00,584.00,1882.00,0.00,0.00,
54,2.34,7034955008.00,3000129420.00,2200094864.00,641.00,1678.00,0.00,0.00,
*,0.32,84422217442.00,260809660229.00,246409159128.00,59709.00,152675.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006739272.00,2999815589.00,2199864744.00,560.00,1612.00,0.00,0.00,
38,2.00,6014590099.00,2999816417.00,2199865360.00,370.00,1727.00,0.00,0.00,
39,2.01,6015146620.00,2999820128.00,2199868088.00,614.00,1854.00,0.00,0.00,
40,2.00,6006108455.00,2999813331.00,2199863160.00,620.00,1849.00,0.00,0.00,
51,2.34,7028814490.00,2999803778.00,2199856120.00,529.00,1698.00,0.00,0.00,
52,2.35,7042868760.00,2999805115.00,2199857088.00,546.00,1699.00,0.00,0.00,
53,2.35,7035151688.00,2999800513.00,2199853744.00,643.00,1669.00,0.00,0.00,
54,2.34,7025657781.00,2999801569.00,2199854536.00,435.00,1579.00,0.00,0.00,
*,0.32,84404531434.00,260784246319.00,246385027328.00,58115.00,152145.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002757664.00,3000016027.00,2200011792.00,630.00,1534.00,0.00,0.00,
38,2.00,6005008175.00,3000029088.00,2200021296.00,360.00,1735.00,0.00,0.00,
39,2.00,6014906296.00,3000043915.00,2200032208.00,471.00,1822.00,0.00,0.00,
40,2.00,5999471651.00,3000055071.00,2200040304.00,614.00,1796.00,0.00,0.00,
51,2.34,7033615284.00,3000055104.00,2200040392.00,520.00,1740.00,0.00,0.00,
52,2.35,7039951721.00,3000063441.00,2200046464.00,592.00,1643.00,0.00,0.00,
53,2.35,7042161800.00,3000071965.00,2200052800.00,500.00,1753.00,0.00,0.00,
54,2.34,7033854182.00,3000080147.00,2200058696.00,442.00,1560.00,0.00,0.00,
*,0.32,84394553598.00,260803496986.00,246403316720.00,58949.00,152609.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
