"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",87447431,87447431,0,0.000,34041.000,34146.000,144878496.000,145325376.000,44773084672,17428992.000,17482752.000,139431936.000,139862016.000,139431.936,139862.016,139.432,139.862,118586,77557,16457800,"00:00:00.099","00:01:02.145"
"Traffic Item 2",87447431,87447431,0,0.000,34041.000,34146.000,144878496.000,145325376.000,44773084672,17428992.000,17482752.000,139431936.000,139862016.000,139431.936,139862.016,139.432,139.862,118903,77892,16458187,"00:00:00.099","00:01:02.145"
"Traffic Item 3",87447431,87447431,0,0.000,34041.000,34145.500,144878496.000,145323248.000,44773084672,17428992.000,17482496.000,139431936.000,139859968.000,139431.936,139859.968,139.432,139.860,119148,78425,16458525,"00:00:00.099","00:01:02.145"
"Traffic Item 4",0,0,0,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","",""
