metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),3.0000000770833335,3.0000012805,2.99999889,3.00000177
metric_CPU utilization %,7.1721356470833335,7.173403558,7.16074329,7.17401673
metric_CPU utilization% in kernel mode,0.017082646333333333,0.086728442,0.00499911,0.43009905
metric_CPI,0.6940010096666666,0.716361395,0.6566637,0.73166815
metric_kernel_CPI,1.6298491294166666,1.7749386005,0.97849489,2.03970329
metric_IPC,1.4424272670833331,1.5224629235000002,1.36673983,1.52284952
metric_locks retired per instr,5.3833666666666666e-05,0.00013029549999999995,2.8e-07,0.00046951
metric_L1D MPI (includes data+rfo w/ prefetches),0.0025711598333333337,0.0038995544999999997,3.73e-06,0.00447933
metric_L1D demand data read hits per instr,0.29197096158333335,0.2927082445,0.29115763,0.29327874
metric_L1-I code read misses (w/ prefetches) per instr,0.0008660725,0.001493492,7.1e-06,0.00151142
metric_L2 demand data read hits per instr,0.00138165775,0.0021223705,2.43e-06,0.00217452
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.00057143125,0.00093098,4.9e-07,0.00125284
metric_L2 demand data read MPI,0.00014414916666666665,0.0002222645,2.4e-07,0.00030838
metric_L2 demand code MPI,9.582333333333333e-06,1.6293500000000002e-05,0.0,1.743e-05
metric_ITLB MPI,3.3471666666666665e-06,2.0144499999999997e-05,5.2e-07,0.00010203
metric_ITLB large page MPI,8.333333333333333e-11,0.0,0.0,1e-08
metric_DTLB load MPI,9.666666666666666e-09,2e-08,0.0,1.7e-07
metric_DTLB 4KB page load MPI,1.0000000000000002e-08,2e-08,0.0,1.5e-07
metric_DTLB 2MB large page load MPI,2.4999999999999996e-10,0.0,0.0,3e-08
metric_DTLB 1GB large page load MPI,2.4999999999999996e-10,0.0,0.0,3e-08
metric_DTLB store MPI,1.6666666666666666e-10,0.0,0.0,1e-08
metric_DTLB load miss latency (in core clks),347.5907022461667,829.3019999999999,36.91122052,2856.2
metric_DTLB store miss latency (in core clks),122.17946862541666,305.058712647,0.0,845.85714286
metric_ITLB miss latency (in core clks),29.891759535000002,36.163023900499994,19.70702197,85.99508009
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),50.00918021783333,56.4054874425,45.0790035,56.42529357
metric_% Uops delivered from legacy decode pipeline (MITE),42.2089353585,43.985003795,38.08365336,45.59049482
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),24.4057436635,25.516473756499998,22.99412817,26.93714824
metric_TMA_....ICache_Misses(%),0.08192354841666667,0.13936255150000001,0.00127416,0.1445555
metric_TMA_....ITLB_Misses(%),0.22036964741666668,0.3915038259999999,0.00605606,1.27069048
metric_TMA_....Branch_Resteers(%),0.25442963183333334,0.3990783135,0.02370793,0.48955305
metric_TMA_......Mispredicts_Resteers(%),0.1447692,0.276644128,0.01309569,0.36064665
metric_TMA_......Clears_Resteers(%),0.008127006416666667,0.014598428999999998,0.00160401,0.02985575
metric_TMA_......Unknown_Branches_Resteers(%),0.10153285966666667,0.15473487149999998,0.00764964,0.1674538
metric_TMA_....MITE(%),14.870647481500002,15.278409068,14.12311419,16.84422278
metric_TMA_....DSB(%),3.6024954515,4.058324188,3.21147767,4.06433288
metric_TMA_Bad_Speculation(%),0.3733147859166666,0.794039764,0.02063067,0.84899808
metric_TMA_..Branch_Mispredicts(%),0.35368247,0.7679058165000001,0.0178715,0.81053906
metric_TMA_..Machine_Clears(%),0.019632316083333334,0.037483757,0.00056916,0.07998024
metric_TMA_Backend_Bound(%),0.6209003121666666,1.410363736,-1.92651018,1.55976348
metric_TMA_..Memory_Bound(%),0.16584146816666667,0.377721175,-0.48547805,0.42177149
metric_TMA_....L1_Bound(%),17.685845825416664,18.463884463499998,17.01512665,18.47523839
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.0019216205833333339,0.0018124524999999986,0.0,0.10211154
metric_TMA_....L2_Bound(%),0.37141943083333334,0.5685149519999999,0.00108865,0.58289254
metric_TMA_....L3_Bound(%),0.2764000115833333,0.430464051,0.00163567,0.4804611
metric_TMA_....MEM_Bound(%),0.22334690050000003,0.5180365235,0.00063382,0.61165257
metric_TMA_......MEM_Bandwidth(%),0.0009081744999999999,0.003400917,0.0,0.00507153
metric_TMA_......MEM_Latency(%),0.24776843241666668,0.5690489209999999,0.00070978,0.65397414
metric_TMA_....Store_Bound(%),0.19377587733333332,0.3360439025,1.703e-05,0.55590994
metric_TMA_..Core_Bound(%),0.4550588439166667,1.0321666075,-1.44103214,1.13799198
metric_TMA_....Ports_Utilization(%),52.51667030825,53.149701966,51.063364,53.16110123
metric_TMA_......Ports_Utilized_3m(%),67.48994263374999,68.8907826165,61.74145991,68.99160858
metric_TMA_Retiring(%),74.6000412385,75.62056831,73.61592755,76.52078606
metric_TMA_..Light_Operations(%),64.68965046683334,67.8811227545,62.12762886,68.39605816
metric_TMA_....FP_Arith(%),0.24348276391666668,0.266098345,0.20306323,0.2804729
metric_TMA_......FP_Scalar(%),0.12226536858333334,0.13582491600000002,0.11374569,0.14300149
metric_TMA_......FP_Vector(%),0.060724786083333336,0.0676197655,0.05662069,0.06891331
metric_TMA_..Heavy_Operations(%),9.910390771833333,11.1318785685,7.23530883,12.412776
