Link 3 is disabled
Link 3 is disabled
Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.95,5856093667.00,3002553849.00,2201872904.00,240.00,1458.00,0.00,0.00,
38,1.97,5923480793.00,3002555931.00,2201874312.00,110.00,1645.00,0.00,0.00,
39,2.00,6017947388.00,3002556543.00,2201874840.00,112.00,1773.00,0.00,0.00,
40,2.00,6011073899.00,3002552505.00,2201871760.00,74.00,1753.00,0.00,0.00,
51,2.35,7049039364.00,3002544446.00,2201865952.00,81.00,1771.00,0.00,0.00,
52,2.35,7046500638.00,3002540817.00,2201863312.00,112.00,1717.00,0.00,0.00,
53,2.35,7042817649.00,3002544041.00,2201865688.00,118.00,1757.00,0.00,0.00,
54,2.34,7038333036.00,3002537352.00,2201860760.00,111.00,1783.00,0.00,0.00,
*,0.32,84104003260.00,259418702996.00,246607920944.00,154194.00,623561.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.95,5844259828.00,2999899305.00,2199926080.00,269.00,1401.00,0.00,0.00,
38,1.97,5917037778.00,2999895809.00,2199923616.00,98.00,1504.00,0.00,0.00,
39,2.00,6011537413.00,2999897616.00,2199924848.00,100.00,1700.00,0.00,0.00,
40,2.00,6005232849.00,2999896439.00,2199924056.00,67.00,1609.00,0.00,0.00,
51,2.35,7034874822.00,2999891908.00,2199920712.00,68.00,1602.00,0.00,0.00,
52,2.35,7035052929.00,2999892707.00,2199921240.00,96.00,1584.00,0.00,0.00,
53,2.35,7035061207.00,2999888243.00,2199917984.00,95.00,1720.00,0.00,0.00,
54,2.34,7034691165.00,2999889590.00,2199919040.00,99.00,1717.00,0.00,0.00,
*,0.32,83889630212.00,259191214628.00,246391667016.00,36276.00,131653.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

