metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.19999995703125,2.2000007960000003,2.19999771,2.20000205
metric_CPU utilization %,3.6309335046874995,3.632319947,3.62117403,3.63290511
metric_CPU utilization% in kernel mode,0.08906754718750001,0.5098806115,0.00211258,0.81909099
metric_CPI,0.38922071968750005,0.5404010709999998,0.32549693,0.5448424
metric_kernel_CPI,1.23825722,1.5257416469999998,0.87173673,1.57718114
metric_IPC,2.66946164546875,3.0715289030000004,1.83539315,3.0722256
metric_locks retired per instr,2.397171875e-05,8.78185e-05,1.9e-07,0.00010478
metric_L1D MPI (includes data+rfo w/ prefetches),0.010978903750000001,0.046917012,4.7e-07,0.04712023
metric_L1D demand data read hits per instr,0.31230282109375007,0.37468242350000003,0.29447581,0.37480338
metric_L1-I code read misses (w/ prefetches) per instr,0.00064196703125,0.001864854,3.43e-06,0.00375819
metric_L2 demand data read hits per instr,0.0022217971875,0.008027083999999999,1.8e-07,0.00804069
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.00445089203125,0.01938269,4.6e-07,0.01940984
metric_L2 demand data read MPI,0.0005461274999999999,0.0020470069999999996,1.9e-07,0.00206206
metric_L2 demand code MPI,1.424734375e-05,4.5203499999999995e-05,0.0,5.547e-05
metric_ITLB MPI,1.7609375e-06,6.507499999999963e-06,1.8e-07,2.963e-05
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,1.296875e-08,6.849999999999995e-08,0.0,1e-07
metric_DTLB 4KB page load MPI,1.578125e-08,6.849999999999995e-08,0.0,1.5e-07
metric_DTLB 2MB large page load MPI,7.8125e-10,0.0,0.0,3e-08
metric_DTLB 1GB large page load MPI,3.125e-10,0.0,0.0,2e-08
metric_DTLB store MPI,2.9687500000000005e-09,2e-08,0.0,3e-08
metric_DTLB load miss latency (in core clks),2120.3561182423437,11687.729999999996,0.0,23130.55
metric_DTLB store miss latency (in core clks),2042.8565217720316,17381.49625000048,0.0,22273.85
metric_ITLB miss latency (in core clks),39.462794129687495,72.85788577099999,19.75373878,83.84570472
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),55.50138841953125,62.1897294905,30.9184641,62.29147566
metric_% Uops delivered from legacy decode pipeline (MITE),37.65625878515625,51.46390812199999,32.69250553,54.01018995
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),15.386064095312499,21.332608020999995,8.28794785,21.59429014
metric_TMA_....ICache_Misses(%),0.07553717453125,0.20339081499999997,0.00176916,0.27504598
metric_TMA_....ITLB_Misses(%),0.11239247828125,1.1979944294999942,0.00737429,1.70033624
metric_TMA_....Branch_Resteers(%),0.28062804874999997,1.099067708999999,0.03482018,1.16078247
metric_TMA_......Mispredicts_Resteers(%),0.23301365781250002,0.9875159754999989,0.01513184,1.05518474
metric_TMA_......Clears_Resteers(%),0.02433424625,0.060294259499999975,0.00787667,0.06840686
metric_TMA_......Unknown_Branches_Resteers(%),0.02327354828125,0.06357843549999999,0.0037085,0.0803256
metric_TMA_....MITE(%),12.45474676828125,14.550266736000001,6.86588396,14.6735846
metric_TMA_....DSB(%),3.30213168671875,3.9694534010000004,1.74369057,3.99692732
metric_TMA_Bad_Speculation(%),1.1644277971875,4.721453528499994,0.10270735,4.9861532
metric_TMA_..Branch_Mispredicts(%),1.04547891296875,4.434057743499995,0.06692641,4.69408198
metric_TMA_..Machine_Clears(%),0.11894888499999999,0.2918671675,0.00438122,0.30726605
metric_TMA_Backend_Bound(%),15.1703843246875,35.091654773,7.11569458,38.96997187
metric_TMA_..Memory_Bound(%),4.205202362500001,14.294122708500002,0.91874158,16.3801943
metric_TMA_....L1_Bound(%),4.96300295953125,8.637495229,3.18631152,10.89038036
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.011441065468750001,0.019372800000000003,1.858e-05,0.3699121
metric_TMA_....L2_Bound(%),0.36094423046875,1.144258598,0.00020928,1.15013036
metric_TMA_....L3_Bound(%),0.91862358109375,2.2851543545,0.0030208,2.71768643
metric_TMA_....MEM_Bound(%),0.161757515625,0.597279421,0.00126532,0.87567404
metric_TMA_......MEM_Bandwidth(%),5.6234375e-07,4.7329999999999935e-06,0.0,1.554e-05
metric_TMA_......MEM_Latency(%),0.24481402515625,1.2297632389999977,0.00154866,1.33364849
metric_TMA_....Store_Bound(%),1.30428762671875,6.410470691499995,0.0,6.56722175
metric_TMA_..Core_Bound(%),10.965181962499999,20.557837698999997,5.9486665,22.58977757
metric_TMA_....Ports_Utilization(%),24.31371518421875,26.489914441,19.84856205,27.98180272
metric_TMA_......Ports_Utilized_3m(%),62.02987517031251,67.7940555425,49.69438748,67.94303412
metric_TMA_Retiring(%),68.2805267990625,75.976122616,50.39832981,76.02481181
metric_TMA_..Light_Operations(%),59.936709546718745,68.83480041099999,40.14018518,71.25177824
metric_TMA_....FP_Arith(%),0.15152853375,0.21397927349999998,0.00456977,0.27279838
metric_TMA_......FP_Scalar(%),0.09019271374999999,0.1350995565,0.00114385,0.16285639
metric_TMA_......FP_Vector(%),0.044714958124999996,0.06672073599999997,0.00042348,0.08118206
metric_TMA_..Heavy_Operations(%),8.3438172525,11.977811120499998,4.65608601,14.84019177
