"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",72786649,72786649,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7241,0,16393402,"",70473904,107993,69960,16479162,"00:00:00.137","00:01:02.109"
"Traffic Item 2",72786649,72786649,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7281,0,16393860,"",70473906,108317,70260,16479460,"00:00:00.137","00:01:02.109"
"Traffic Item 3",72786649,72786649,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7107,0,16394602,"",70461716,108750,71052,16479927,"00:00:00.137","00:01:02.109"
"Traffic Item 4",72786649,72786649,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7201,2,16394900,"",70463492,109363,71350,16480227,"00:00:00.137","00:01:02.109"
