Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6051295201.00,3009316884.00,2206832408.00,605.00,1872.00,0.00,0.00,
38,2.00,6017860566.00,3009313531.00,2206829856.00,506.00,2030.00,0.00,0.00,
39,2.00,6021433048.00,3009319374.00,2206834168.00,476.00,2192.00,0.00,0.00,
40,1.99,5986788024.00,3009310160.00,2206827480.00,588.00,2196.00,0.00,0.00,
51,2.34,7056612377.00,3009314556.00,2206830736.00,661.00,1824.00,0.00,0.00,
52,2.34,7054116079.00,3009320113.00,2206834784.00,581.00,1896.00,0.00,0.00,
53,2.35,7058624744.00,3009316796.00,2206832320.00,569.00,2067.00,0.00,0.00,
54,2.34,7049854961.00,3009314931.00,2206831000.00,465.00,1911.00,0.00,0.00,
*,0.32,84689924428.00,261611112184.00,247166314296.00,175643.00,645448.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6033430604.00,3002872837.00,2202106720.00,412.00,1601.00,0.00,0.00,
38,2.00,6001709659.00,3002874309.00,2202107864.00,452.00,1725.00,0.00,0.00,
39,2.00,6011771703.00,3002872896.00,2202106808.00,457.00,1868.00,0.00,0.00,
40,1.99,5974592322.00,3002878257.00,2202110680.00,586.00,1959.00,0.00,0.00,
51,2.35,7041817745.00,3002866320.00,2202101968.00,564.00,1689.00,0.00,0.00,
52,2.34,7039211027.00,3002858790.00,2202096424.00,528.00,1731.00,0.00,0.00,
53,2.35,7042693076.00,3002861582.00,2202098536.00,407.00,1785.00,0.00,0.00,
54,2.34,7037261986.00,3002873238.00,2202106984.00,483.00,1683.00,0.00,0.00,
*,0.32,84455043807.00,261047325756.00,246633857360.00,67922.00,148972.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6031696476.00,2999870639.00,2199905136.00,637.00,1552.00,0.00,0.00,
38,2.00,6001557164.00,2999867765.00,2199903024.00,509.00,1717.00,0.00,0.00,
39,2.00,6001808039.00,2999867589.00,2199902936.00,471.00,1870.00,0.00,0.00,
40,1.99,5966610701.00,2999870348.00,2199904960.00,507.00,1969.00,0.00,0.00,
51,2.34,7029199108.00,2999872409.00,2199906368.00,390.00,1643.00,0.00,0.00,
52,2.35,7035249638.00,2999870244.00,2199904872.00,563.00,1667.00,0.00,0.00,
53,2.35,7042552688.00,2999871367.00,2199905664.00,476.00,1705.00,0.00,0.00,
54,2.34,7023903213.00,2999858479.00,2199896248.00,533.00,1565.00,0.00,0.00,
*,0.32,84365788169.00,260791287847.00,246391655312.00,62203.00,146448.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5997699875.00,2999894240.00,2199922472.00,1022.00,1889.00,0.00,0.00,
38,2.00,6008996658.00,2999894161.00,2199922384.00,416.00,1912.00,0.00,0.00,
39,2.00,6008587020.00,2999895524.00,2199923352.00,498.00,2115.00,0.00,0.00,
40,1.99,5962358284.00,2999891041.00,2199920096.00,634.00,2042.00,0.00,0.00,
51,2.35,7036992476.00,2999917916.00,2199939808.00,539.00,1809.00,0.00,0.00,
52,2.34,7031219464.00,2999920795.00,2199941920.00,410.00,1907.00,0.00,0.00,
53,2.35,7034858012.00,2999917420.00,2199939456.00,605.00,1946.00,0.00,0.00,
54,2.34,7028749303.00,2999919531.00,2199941040.00,397.00,1745.00,0.00,0.00,
*,0.32,84372888445.00,260790846599.00,246391368344.00,104660.00,411596.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003964786.00,3000124940.00,2200091608.00,513.00,1621.00,0.00,0.00,
38,2.00,6005569210.00,3000127692.00,2200093632.00,561.00,1821.00,0.00,0.00,
39,2.00,6011736271.00,3000126688.00,2200092928.00,423.00,1879.00,0.00,0.00,
40,1.99,5965605988.00,3000128994.00,2200094600.00,609.00,1909.00,0.00,0.00,
51,2.34,7023566678.00,3000102771.00,2200075416.00,508.00,1713.00,0.00,0.00,
52,2.34,7031216806.00,3000100547.00,2200073744.00,600.00,1789.00,0.00,0.00,
53,2.35,7037254080.00,3000100076.00,2200073392.00,499.00,1723.00,0.00,0.00,
54,2.34,7029840584.00,3000098663.00,2200072336.00,396.00,1681.00,0.00,0.00,
*,0.32,84347134730.00,260808955196.00,246408462608.00,66192.00,151755.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009251860.00,2999139153.00,2199368688.00,500.00,1533.00,0.00,0.00,
38,2.00,6012231281.00,2999137156.00,2199367280.00,433.00,1759.00,0.00,0.00,
39,2.00,6009704721.00,2999140382.00,2199369568.00,511.00,1857.00,0.00,0.00,
40,1.99,5965019332.00,2999139456.00,2199368952.00,456.00,1867.00,0.00,0.00,
51,2.34,7032511771.00,2999145117.00,2199373088.00,683.00,1657.00,0.00,0.00,
52,2.34,7029612910.00,2999157175.00,2199381888.00,385.00,1726.00,0.00,0.00,
53,2.34,7032535242.00,2999155438.00,2199380656.00,433.00,1878.00,0.00,0.00,
54,2.34,7021815192.00,2999154816.00,2199380128.00,601.00,1600.00,0.00,0.00,
*,0.32,84409907446.00,260724593116.00,246328806768.00,89897.00,165024.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003839696.00,2999717228.00,2199792672.00,576.00,1552.00,0.00,0.00,
38,2.01,6016966572.00,2999720920.00,2199795312.00,458.00,1730.00,0.00,0.00,
39,2.00,6008999052.00,2999722923.00,2199796808.00,410.00,1859.00,0.00,0.00,
40,1.99,5964540160.00,2999724118.00,2199797688.00,359.00,1890.00,0.00,0.00,
51,2.35,7038525948.00,2999725517.00,2199798656.00,483.00,1667.00,0.00,0.00,
52,2.34,7028197297.00,2999715819.00,2199791616.00,497.00,1729.00,0.00,0.00,
53,2.34,7027489669.00,2999716841.00,2199792320.00,504.00,1837.00,0.00,0.00,
54,2.34,7026335097.00,2999718899.00,2199793904.00,570.00,1636.00,0.00,0.00,
*,0.32,84345096962.00,260776712914.00,246377964800.00,59186.00,147943.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002823767.00,2999932223.00,2199950280.00,576.00,1579.00,0.00,0.00,
38,2.00,6007296315.00,2999934236.00,2199951776.00,447.00,1758.00,0.00,0.00,
39,2.00,6007392193.00,2999929126.00,2199948080.00,462.00,1822.00,0.00,0.00,
40,1.99,5961585990.00,2999928526.00,2199947552.00,477.00,2033.00,0.00,0.00,
51,2.34,7031911297.00,2999923641.00,2199944032.00,482.00,1691.00,0.00,0.00,
52,2.34,7031771758.00,2999922465.00,2199943152.00,594.00,1781.00,0.00,0.00,
53,2.35,7035487130.00,2999921652.00,2199942536.00,472.00,1815.00,0.00,0.00,
54,2.34,7028417699.00,2999919153.00,2199940688.00,589.00,1738.00,0.00,0.00,
*,0.32,84338362149.00,260794369731.00,246394657080.00,56847.00,148660.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007435896.00,2999695398.00,2199776656.00,619.00,1584.00,0.00,0.00,
38,2.00,6011759931.00,2999692321.00,2199774368.00,434.00,1789.00,0.00,0.00,
39,2.00,6004964141.00,2999692132.00,2199774192.00,507.00,1860.00,0.00,0.00,
40,1.99,5965987560.00,2999693043.00,2199774896.00,488.00,2035.00,0.00,0.00,
51,2.34,7033063360.00,2999693270.00,2199775072.00,569.00,1665.00,0.00,0.00,
