metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.2000000104999997,2.2000009805,2.19999872,2.20000118
metric_CPU utilization %,7.201406684,7.203121608,7.18560944,7.20388252
metric_CPU utilization% in kernel mode,0.013466635,0.01458263000000011,0.00492759,0.16372408
metric_CPI,0.5206042215,0.661080587,0.32290436,0.66124032
metric_kernel_CPI,1.5046853865,1.829550313,0.92419521,1.87878146
metric_IPC,2.137320678,3.0960750125,1.51230948,3.09689225
metric_locks retired per instr,0.00021445249999999997,0.0004393270000000005,1.9e-07,0.00110313
metric_L1D MPI (includes data+rfo w/ prefetches),0.0263875965,0.045394906,6.1e-07,0.04541041
metric_L1D demand data read hits per instr,0.340180252,0.3708475115,0.29431762,0.37084982
metric_L1-I code read misses (w/ prefetches) per instr,0.000594506,0.0010300295,3.49e-06,0.0010342
metric_L2 demand data read hits per instr,0.005955829500000001,0.0100281655,2.6e-07,0.0101246
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0113754065,0.0198545185,5.5e-07,0.01987691
metric_L2 demand data read MPI,0.0013140895000000002,0.002298262,2e-07,0.0023021
metric_L2 demand code MPI,3.856e-05,6.78845e-05,0.0,6.797e-05
metric_ITLB MPI,1.16815e-05,4.073800000000011e-05,2.2e-07,0.00018624
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,2e-09,2.0000000000000287e-09,0.0,4e-08
metric_DTLB 4KB page load MPI,2.9999999999999996e-09,1.2000000000000028e-08,0.0,5e-08
metric_DTLB 2MB large page load MPI,1e-09,1.0000000000000143e-09,0.0,2e-08
metric_DTLB 1GB large page load MPI,5e-10,5.000000000000072e-10,0.0,1e-08
metric_DTLB store MPI,7.0000000000000015e-09,1.0500000000000006e-08,0.0,2e-08
metric_DTLB load miss latency (in core clks),3524.4672502480003,8450.622469008511,0.0,23286.375
metric_DTLB store miss latency (in core clks),72.1892409565,132.40734829600004,0.0,146.95127119
metric_ITLB miss latency (in core clks),40.657510127500004,69.1342193495,19.6063331,70.42023833
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),55.620800559500005,61.4345842175,51.50758105,61.48811135
metric_% Uops delivered from legacy decode pipeline (MITE),37.478171976499986,40.0594778045,33.65262662,40.15422367
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),11.102006092999998,16.869759092,7.2906198,16.89702641
metric_TMA_....ICache_Misses(%),0.2078189755,0.351608616,0.00190724,0.35322734
metric_TMA_....ITLB_Misses(%),0.018801041499999997,0.02245524100000012,0.00703856,0.17960578
metric_TMA_....Branch_Resteers(%),0.3363193000000001,0.5361279055000001,0.03639663,0.60419684
metric_TMA_......Mispredicts_Resteers(%),0.1411468855,0.22783840300000002,0.01556567,0.23011333
metric_TMA_......Clears_Resteers(%),0.16914559700000004,0.281895446,0.00739452,0.28385465
metric_TMA_......Unknown_Branches_Resteers(%),0.026034891999999997,0.03828131800000006,0.01230529,0.11112747
metric_TMA_....MITE(%),9.2171878225,14.1109328415,5.98248687,14.11219352
metric_TMA_....DSB(%),2.744881541,3.9658362565000003,1.9317887,3.97732644
metric_TMA_Bad_Speculation(%),1.4101493615,2.2731157074999997,0.09817123,2.28290332
metric_TMA_..Branch_Mispredicts(%),0.6387798690000002,1.024337867,0.06648851,1.05400061
metric_TMA_..Machine_Clears(%),0.771369493,1.2792234755,0.017754,1.28226757
metric_TMA_Backend_Bound(%),31.793263845000002,48.056306434999996,6.47074754,48.34210301
metric_TMA_..Memory_Bound(%),16.802228596500004,27.567027014,0.79941617,27.95690386
metric_TMA_....L1_Bound(%),9.712610538000002,14.9536217675,3.28541471,15.45750761
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.054426423,0.11274682300000013,0.00030821,0.28596399
metric_TMA_....L2_Bound(%),0.883044685,1.5096110704999999,0.00023981,1.52103369
metric_TMA_....L3_Bound(%),3.7665190249999996,6.931524355500001,0.00228151,7.14755636
metric_TMA_....MEM_Bound(%),2.0519256555000003,3.6064845080000003,0.00063051,3.62134019
metric_TMA_......MEM_Bandwidth(%),0.071940679,0.12667338649999998,0.0,0.12767329
metric_TMA_......MEM_Latency(%),3.0027696609999994,5.1863597615,0.00072002,5.32196849
metric_TMA_....Store_Bound(%),4.706253226,7.854775992,0.0,7.85585086
metric_TMA_..Core_Bound(%),14.991035248499998,20.469803984,5.64466607,20.49475733
metric_TMA_....Ports_Utilization(%),19.407818342999995,24.742406002,16.19285903,25.58152774
metric_TMA_......Ports_Utilized_3m(%),51.891168057499996,68.9211091585,40.15514263,68.93057569
metric_TMA_Retiring(%),55.692527289500006,76.5507885095,42.09465774,76.55413193
metric_TMA_..Light_Operations(%),48.385673231,69.0733105545,32.63573095,72.13744558
metric_TMA_....FP_Arith(%),0.09344079050000001,0.2010691165,0.01569764,0.21663366
metric_TMA_......FP_Scalar(%),0.05682081699999999,0.134141175,0.00148526,0.14453009
metric_TMA_......FP_Vector(%),0.0280947155,0.066870814,0.00052686,0.07204991
metric_TMA_..Heavy_Operations(%),7.306854058500001,10.030103892000001,4.39088833,10.06802679
