"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",264242419,263476872,765547,0.290,4405545.000,4396436.500,18749999520.000,18711233744.000,134900158464,2255639040.000,2250975488.000,18045112320.000,18007803904.000,18045112.320,18007803.904,18045.112,18007.804,3247932,74070,6775297,"00:00:00.100","00:01:00.079"
"Traffic Item 2",264242420,263476135,766285,0.290,4405545.000,4396437.500,18749999520.000,18711238000.000,134899781120,2255639040.000,2250976000.000,18045112320.000,18007808000.000,18045112.320,18007808.000,18045.112,18007.808,3248332,74755,6773917,"00:00:00.100","00:01:00.079"
"Traffic Item 3",264242420,263479246,763174,0.289,4405545.500,4396490.500,18750001648.000,18711463568.000,134901373952,2255639296.000,2251003136.000,18045114368.000,18008025088.000,18045114.368,18008025.088,18045.114,18008.025,3248503,75432,6775195,"00:00:00.100","00:01:00.079"
"Traffic Item 4",264242420,263476342,766078,0.290,4405545.000,4396445.500,18749999520.000,18711272048.000,134899887104,2255639040.000,2250980096.000,18045112320.000,18007840768.000,18045112.320,18007840.768,18045.112,18007.841,3248339,76200,6776257,"00:00:00.100","00:01:00.079"
