Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6031694549.00,3009515712.00,2206978136.00,624.00,1741.00,0.00,0.00,
38,1.99,5986213739.00,3009522489.00,2206983152.00,713.00,1979.00,0.00,0.00,
39,2.00,6019222360.00,3009520917.00,2206982096.00,450.00,2038.00,0.00,0.00,
40,2.00,6029840010.00,3009516525.00,2206978752.00,596.00,2245.00,0.00,0.00,
51,2.34,7050482132.00,3009512873.00,2206976112.00,758.00,1909.00,0.00,0.00,
52,2.34,7055372803.00,3009504366.00,2206969864.00,640.00,2139.00,0.00,0.00,
53,2.35,7065333445.00,3009524629.00,2206984736.00,809.00,1889.00,0.00,0.00,
54,2.34,7055242709.00,3009527675.00,2206987024.00,669.00,2143.00,0.00,0.00,
*,0.32,84691447381.00,261629176905.00,247183371512.00,181887.00,645718.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007586323.00,3000347512.00,2200254848.00,599.00,1532.00,0.00,0.00,
38,1.99,5958599563.00,3000347332.00,2200254672.00,709.00,1779.00,0.00,0.00,
39,2.00,6006793882.00,3000351352.00,2200257576.00,479.00,1785.00,0.00,0.00,
40,2.00,6006093317.00,3000351374.00,2200257664.00,567.00,1993.00,0.00,0.00,
51,2.34,7030909768.00,3000347099.00,2200254584.00,662.00,1750.00,0.00,0.00,
52,2.34,7035090017.00,3000347019.00,2200254496.00,545.00,2131.00,0.00,0.00,
53,2.34,7035522056.00,3000328381.00,2200240856.00,465.00,1788.00,0.00,0.00,
54,2.35,7043089776.00,3000325378.00,2200238656.00,495.00,1715.00,0.00,0.00,
*,0.32,84367655977.00,260830903138.00,246429154840.00,72804.00,149531.00,0.00,0.00,

Time elapsed: 1008 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6057763347.00,3023913597.00,2217536640.00,575.00,1573.00,0.00,0.00,
38,1.99,6015865124.00,3023913016.00,2217536288.00,421.00,1856.00,0.00,0.00,
39,2.00,6053666696.00,3023912969.00,2217536200.00,380.00,1688.00,0.00,0.00,
40,2.00,6048340761.00,3023913060.00,2217536288.00,419.00,2084.00,0.00,0.00,
51,2.34,7081191407.00,3023945116.00,2217559784.00,390.00,1959.00,0.00,0.00,
52,2.34,7085289879.00,3023953970.00,2217566208.00,556.00,2115.00,0.00,0.00,
53,2.35,7093292500.00,3023958246.00,2217569376.00,412.00,1855.00,0.00,0.00,
54,2.35,7098745358.00,3023960273.00,2217570784.00,1201.00,1797.00,0.00,0.00,
*,0.32,85088071987.00,262880259223.00,248365400800.00,81886.00,165915.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001083399.00,2999343711.00,2199518728.00,759.00,1477.00,0.00,0.00,
38,1.99,5968054909.00,2999340455.00,2199516264.00,627.00,1757.00,0.00,0.00,
39,2.00,6007617470.00,2999340091.00,2199516088.00,393.00,1573.00,0.00,0.00,
40,2.00,6004070848.00,2999340022.00,2199516000.00,550.00,1986.00,0.00,0.00,
51,2.34,7027599404.00,2999317655.00,2199499544.00,366.00,1637.00,0.00,0.00,
52,2.34,7023502734.00,2999309085.00,2199493384.00,561.00,2015.00,0.00,0.00,
53,2.35,7041248142.00,2999313148.00,2199496288.00,538.00,1737.00,0.00,0.00,
54,2.35,7037457336.00,2999311697.00,2199495232.00,572.00,1698.00,0.00,0.00,
*,0.32,84368261262.00,260742875130.00,246345945824.00,108479.00,414929.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003084961.00,2999913503.00,2199936552.00,531.00,1539.00,0.00,0.00,
38,1.99,5965517117.00,2999927214.00,2199946584.00,512.00,1875.00,0.00,0.00,
39,2.00,6007501752.00,2999931335.00,2199949576.00,473.00,1649.00,0.00,0.00,
40,2.00,6002188642.00,2999930727.00,2199949224.00,489.00,1980.00,0.00,0.00,
51,2.34,7030413612.00,2999924043.00,2199944296.00,474.00,1615.00,0.00,0.00,
52,2.34,7023929458.00,2999924208.00,2199944384.00,419.00,1764.00,0.00,0.00,
53,2.35,7038394572.00,2999914306.00,2199937168.00,490.00,1876.00,0.00,0.00,
54,2.35,7039282807.00,2999923221.00,2199943768.00,466.00,1622.00,0.00,0.00,
*,0.32,84347412547.00,260791541994.00,246392058264.00,60082.00,156478.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008292009.00,2999745213.00,2199813176.00,539.00,1454.00,0.00,0.00,
38,1.99,5963898527.00,2999733871.00,2199804904.00,426.00,1678.00,0.00,0.00,
39,2.00,6003448824.00,2999727770.00,2199800416.00,507.00,1535.00,0.00,0.00,
40,2.00,6003150054.00,2999726783.00,2199799624.00,406.00,1892.00,0.00,0.00,
51,2.34,7030849361.00,2999732003.00,2199803496.00,512.00,1496.00,0.00,0.00,
52,2.34,7020113152.00,2999729549.00,2199801648.00,467.00,1681.00,0.00,0.00,
53,2.34,7031991102.00,2999730980.00,2199802704.00,610.00,1721.00,0.00,0.00,
54,2.34,7032143548.00,2999729357.00,2199801472.00,507.00,1646.00,0.00,0.00,
*,0.32,84328595172.00,260776714405.00,246378083600.00,77353.00,151001.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6018900146.00,3002416397.00,2201771968.00,786.00,1452.00,0.00,0.00,
38,1.99,5966650287.00,3002419614.00,2201774344.00,516.00,1788.00,0.00,0.00,
39,2.00,6015058958.00,3002424275.00,2201777776.00,591.00,1565.00,0.00,0.00,
40,2.00,6008994126.00,3002423482.00,2201777248.00,618.00,1953.00,0.00,0.00,
51,2.34,7030164469.00,3002426409.00,2201779360.00,531.00,1789.00,0.00,0.00,
52,2.34,7031019383.00,3002427441.00,2201780152.00,491.00,2005.00,0.00,0.00,
53,2.35,7040763972.00,3002436096.00,2201786488.00,483.00,1802.00,0.00,0.00,
54,2.34,7030601422.00,3002428018.00,2201780592.00,709.00,1635.00,0.00,0.00,
*,0.32,84402576213.00,261013465037.00,246601573240.00,63455.00,153976.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009537943.00,2999919214.00,2199940776.00,559.00,1500.00,0.00,0.00,
38,1.99,5967845733.00,2999916697.00,2199938928.00,467.00,1782.00,0.00,0.00,
39,2.00,6002064126.00,2999915328.00,2199937960.00,478.00,1642.00,0.00,0.00,
40,2.00,6008057553.00,2999918780.00,2199940424.00,600.00,1873.00,0.00,0.00,
51,2.34,7025797896.00,2999923779.00,2199944120.00,494.00,1810.00,0.00,0.00,
52,2.34,7021809736.00,2999925156.00,2199945088.00,506.00,1850.00,0.00,0.00,
53,2.35,7040242530.00,2999917534.00,2199939544.00,289.00,1825.00,0.00,0.00,
54,2.34,7023528416.00,2999915801.00,2199938224.00,514.00,1716.00,0.00,0.00,
*,0.32,84333946140.00,260790036682.00,246390691272.00,58179.00,153763.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009963107.00,2999889040.00,2199918688.00,750.00,1459.00,0.00,0.00,
38,1.99,5963526193.00,2999887459.00,2199917456.00,425.00,1699.00,0.00,0.00,
39,2.00,6011235238.00,2999887384.00,2199917368.00,360.00,1649.00,0.00,0.00,
40,2.00,5999880518.00,2999884733.00,2199915432.00,454.00,1903.00,0.00,0.00,
51,2.34,7034161544.00,2999887741.00,2199917632.00,423.00,1822.00,0.00,0.00,
52,2.34,7026396371.00,2999887201.00,2199917280.00,360.00,2013.00,0.00,0.00,
53,2.34,7033937631.00,2999897052.00,2199924496.00,563.00,1772.00,0.00,0.00,
54,2.34,7023184308.00,2999900022.00,2199926696.00,464.00,1709.00,0.00,0.00,
*,0.32,84339095716.00,260793668822.00,246393913128.00,58835.00,154602.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004807662.00,2999877950.00,2199910416.00,440.00,1518.00,0.00,0.00,
38,1.99,5968674611.00,2999885182.00,2199915784.00,473.00,1772.00,0.00,0.00,
39,2.00,6005138106.00,2999885351.00,2199915960.00,340.00,1570.00,0.00,0.00,
40,2.00,6007720367.00,2999884984.00,2199915608.00,328.00,1869.00,0.00,0.00,
51,2.34,7027497920.00,2999877843.00,2199910416.00,554.00,1712.00,0.00,0.00,
52,2.34,7022011909.00,2999873500.00,2199907248.00,587.00,1905.00,0.00,0.00,
53,2.35,7037701662.00,2999870816.00,2199905224.00,518.00,1730.00,0.00,0.00,
54,2.34,7011052129.00,2999879042.00,2199911296.00,558.00,1703.00,0.00,0.00,
