"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",42280192,42280011,181,0.000,704887.000,704857.500,2999999072.000,360902144.000,2887217152.000,2887217.152,2887.217,23239,0,166007,17462,41635170,200836,101217,297342,"00:00:00.145","00:01:00.126"
"Traffic Item 2",70466987,70466686,301,0.000,1174812.000,1174762.500,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,12511,0,144560,15930,69401620,200138,99130,303635,"00:00:00.145","00:01:00.126"
"Traffic Item 3",0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","","","","","","",""
"Traffic Item 4",0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","","","","","","",""
