"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",42279536,42279358,178,0.000,704887.500,704856.000,3000001200.000,360902400.000,2887219200.000,2887219.200,2887.219,26399,30,159285,36368,41633731,200528,100392,304407,"00:00:00.086","00:01:00.066"
"Traffic Item 2",70465893,70465597,296,0.000,1174812.000,1174760.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,10568,0,143727,4581,69396943,200248,99070,299255,"00:00:00.086","00:01:00.066"
"Traffic Item 3",0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","","","","","","",""
"Traffic Item 4",0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","","","","","","",""
