"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",88764150,88764150,0,0.000,0.000,0.000,0.000,0.000,45447244800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2565806,69657,18921112,"00:00:00.202","00:01:03.184"
"Traffic Item 2",88764150,88764150,0,0.000,0.000,0.000,0.000,0.000,45447244800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2566631,70212,18921367,"00:00:00.202","00:01:03.184"
"Traffic Item 3",88764151,88764151,0,0.000,0.000,0.000,0.000,0.000,45447245312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2566497,69567,18921790,"00:00:00.202","00:01:03.184"
"Traffic Item 4",88764151,88764151,0,0.000,0.000,0.000,0.000,0.000,45447245312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2566758,71430,18921792,"00:00:00.202","00:01:03.184"
