"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",176164927,176164458,469,0.000,2937030.000,2937059.500,12499999680.000,12500125232.000,90196202496,1503759360.000,1503774464.000,12030074880.000,12030195712.000,12030074.880,12030195.712,12030.075,12030.196,118294,71875,522932,"00:00:00.084","00:01:00.065"
"Traffic Item 2",176164928,176164460,468,0.000,2937030.000,2937063.500,12499999680.000,12500142256.000,90196203520,1503759360.000,1503776512.000,12030074880.000,12030212096.000,12030074.880,12030212.096,12030.075,12030.212,118465,72207,523877,"00:00:00.084","00:01:00.065"
"Traffic Item 3",176164928,176164458,470,0.000,2937030.500,2937063.500,12500001808.000,12500142256.000,90196202496,1503759616.000,1503776512.000,12030076928.000,12030212096.000,12030076.928,12030212.096,12030.077,12030.212,118936,72555,524092,"00:00:00.084","00:01:00.065"
"Traffic Item 4",176164928,176164460,468,0.000,2937030.000,2937063.500,12499999680.000,12500142256.000,90196203520,1503759360.000,1503776512.000,12030074880.000,12030212096.000,12030074.880,12030212.096,12030.075,12030.212,119565,72927,524645,"00:00:00.084","00:01:00.065"
