"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",170287508,170286951,557,0.000,2937030.000,2936989.500,12499999680.000,12499827312.000,87186918912,1503759360.000,1503738624.000,12030074880.000,12029908992.000,12030074.880,12029908.992,12030.075,12029.909,119467,72282,1128945,"00:00:00.086","00:00:58.065"
"Traffic Item 2",170287508,170286951,557,0.000,2937030.000,2936989.500,12499999680.000,12499827312.000,87186918912,1503759360.000,1503738624.000,12030074880.000,12029908992.000,12030074.880,12029908.992,12030.075,12029.909,120100,72487,1176850,"00:00:00.086","00:00:58.065"
"Traffic Item 3",170287508,170286951,557,0.000,2937030.000,2936989.500,12499999680.000,12499827312.000,87186918912,1503759360.000,1503738624.000,12030074880.000,12029908992.000,12030074.880,12029908.992,12030.075,12029.909,120403,72705,1176932,"00:00:00.086","00:00:58.065"
"Traffic Item 4",170287508,170286945,563,0.000,2937030.000,2936986.500,12499999680.000,12499814544.000,87186915840,1503759360.000,1503737088.000,12030074880.000,12029896704.000,12030074.880,12029896.704,12030.075,12029.897,121079,73362,468120,"00:00:00.086","00:00:58.065"
