Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6031611393.00,3009379473.00,2206878344.00,880.00,1698.00,0.00,0.00,
38,2.00,6033290685.00,3009377279.00,2206876672.00,776.00,2188.00,0.00,0.00,
39,2.00,6022761925.00,3009375770.00,2206875616.00,1183.00,2316.00,0.00,0.00,
40,2.00,6017568759.00,3009371465.00,2206872448.00,637.00,2214.00,0.00,0.00,
51,2.35,7058004343.00,3009368004.00,2206869808.00,646.00,2257.00,0.00,0.00,
52,2.35,7058655937.00,3009364592.00,2206867344.00,683.00,2094.00,0.00,0.00,
53,2.35,7061081012.00,3009361916.00,2206865408.00,727.00,2188.00,0.00,0.00,
54,2.34,7050310727.00,3009359497.00,2206863648.00,712.00,1996.00,0.00,0.00,
*,0.32,84724255043.00,261617705929.00,247172512224.00,180350.00,648111.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008926853.00,3000142290.00,2200104280.00,698.00,1474.00,0.00,0.00,
38,2.00,6013387725.00,3000137654.00,2200100936.00,533.00,1839.00,0.00,0.00,
39,2.01,6016963824.00,3000139989.00,2200102608.00,567.00,1854.00,0.00,0.00,
40,2.00,6004172524.00,3000138398.00,2200101464.00,653.00,1859.00,0.00,0.00,
51,2.34,7032687424.00,3000135938.00,2200099704.00,402.00,1921.00,0.00,0.00,
52,2.34,7034681205.00,3000133440.00,2200097856.00,568.00,1981.00,0.00,0.00,
53,2.35,7041016220.00,3000136272.00,2200099880.00,410.00,1869.00,0.00,0.00,
54,2.35,7037872617.00,3000145621.00,2200106832.00,624.00,1694.00,0.00,0.00,
*,0.32,84436869396.00,260811054584.00,246410415152.00,72586.00,150941.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6020026314.00,2999914166.00,2199937080.00,501.00,1634.00,0.00,0.00,
38,2.00,6007018941.00,2999918572.00,2199940336.00,558.00,1767.00,0.00,0.00,
39,2.00,6004235232.00,2999920103.00,2199941392.00,477.00,1921.00,0.00,0.00,
40,2.00,6004704737.00,2999923852.00,2199944120.00,459.00,1913.00,0.00,0.00,
51,2.34,7032202491.00,2999926364.00,2199945968.00,480.00,1745.00,0.00,0.00,
52,2.34,7032045566.00,2999927542.00,2199946936.00,349.00,1686.00,0.00,0.00,
53,2.35,7038134417.00,2999926036.00,2199945792.00,528.00,1717.00,0.00,0.00,
54,2.34,7032567914.00,2999914635.00,2199937432.00,428.00,1705.00,0.00,0.00,
*,0.32,84408994755.00,260794452944.00,246394701256.00,61353.00,149525.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6015343475.00,2999372739.00,2199540024.00,548.00,1537.00,0.00,0.00,
38,2.00,6010715124.00,2999370338.00,2199538264.00,506.00,1813.00,0.00,0.00,
39,2.00,6007436626.00,2999366780.00,2199535624.00,591.00,1889.00,0.00,0.00,
40,2.00,6011272741.00,2999365981.00,2199535096.00,484.00,1933.00,0.00,0.00,
51,2.34,7031808160.00,2999363595.00,2199533336.00,601.00,1888.00,0.00,0.00,
52,2.35,7033649598.00,2999362225.00,2199532280.00,615.00,1732.00,0.00,0.00,
53,2.35,7033793863.00,2999372906.00,2199540112.00,606.00,1837.00,0.00,0.00,
54,2.34,7025510005.00,2999374083.00,2199540992.00,637.00,1674.00,0.00,0.00,
*,0.32,84433526029.00,260743362027.00,246346650616.00,118123.00,389658.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012673407.00,3002221531.00,2201629144.00,797.00,1636.00,0.00,0.00,
38,2.00,6019233324.00,3002224637.00,2201631432.00,786.00,2166.00,0.00,0.00,
