Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6055056097.00,3009751903.00,2207151408.00,802.00,1911.00,0.00,0.00,
38,2.00,6017267611.00,3009753499.00,2207152552.00,473.00,2052.00,0.00,0.00,
39,2.01,6035334469.00,3009754362.00,2207153168.00,754.00,2344.00,0.00,0.00,
40,2.00,6031759718.00,3009750638.00,2207150440.00,1093.00,2252.00,0.00,0.00,
51,2.34,7057556158.00,3009735890.00,2207139616.00,848.00,2106.00,0.00,0.00,
52,2.34,7054335674.00,3009737860.00,2207141112.00,651.00,2097.00,0.00,0.00,
53,2.34,7056551453.00,3009734249.00,2207138384.00,730.00,2113.00,0.00,0.00,
54,2.34,7057448138.00,3009733430.00,2207137856.00,618.00,1980.00,0.00,0.00,
*,0.32,84768322902.00,261647649409.00,247200929008.00,174921.00,648802.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6019395022.00,3000123810.00,2200090728.00,646.00,1598.00,0.00,0.00,
38,2.00,6007107203.00,3000120898.00,2200088616.00,613.00,1698.00,0.00,0.00,
39,2.00,6015030936.00,3000122471.00,2200089848.00,567.00,2011.00,0.00,0.00,
40,2.00,6002987267.00,3000124243.00,2200091080.00,392.00,1975.00,0.00,0.00,
51,2.35,7038577458.00,3000121634.00,2200089232.00,428.00,1853.00,0.00,0.00,
52,2.34,7032582410.00,3000120760.00,2200088528.00,616.00,1690.00,0.00,0.00,
53,2.35,7035806279.00,3000118739.00,2200087120.00,616.00,1813.00,0.00,0.00,
54,2.35,7036019872.00,3000121129.00,2200088880.00,522.00,1672.00,0.00,0.00,
*,0.32,84426429965.00,260809011438.00,246408621272.00,69322.00,147956.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009938633.00,3002388986.00,2201751992.00,744.00,1586.00,0.00,0.00,
38,2.00,6012262657.00,3002392979.00,2201754896.00,401.00,1679.00,0.00,0.00,
39,2.01,6020257095.00,3002398724.00,2201759032.00,497.00,1945.00,0.00,0.00,
40,2.00,6013384917.00,3002396607.00,2201757536.00,509.00,1837.00,0.00,0.00,
51,2.35,7041402012.00,3002398471.00,2201758856.00,479.00,1756.00,0.00,0.00,
