Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6028589758.00,3009509831.00,2206973912.00,571.00,1779.00,0.00,0.00,
38,2.00,6033106878.00,3009502306.00,2206968368.00,548.00,1726.00,0.00,0.00,
39,2.00,6023190723.00,3009510473.00,2206974352.00,457.00,2166.00,0.00,0.00,
40,2.00,6026431100.00,3009507179.00,2206971888.00,548.00,2220.00,0.00,0.00,
51,2.34,7055356522.00,3009498164.00,2206965376.00,726.00,2010.00,0.00,0.00,
52,2.35,7058379917.00,3009492259.00,2206961064.00,574.00,1672.00,0.00,0.00,
53,2.34,7053334722.00,3009489136.00,2206958688.00,705.00,2048.00,0.00,0.00,
54,2.35,7057704868.00,3009490174.00,2206959480.00,657.00,1960.00,0.00,0.00,
*,0.32,84736414437.00,261623172090.00,247177872920.00,175795.00,646409.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5998691174.00,3000213941.00,2200156904.00,765.00,1610.00,0.00,0.00,
38,2.01,6015497375.00,3000219077.00,2200160688.00,577.00,1558.00,0.00,0.00,
39,2.00,6005718421.00,3000215806.00,2200158312.00,526.00,2015.00,0.00,0.00,
40,2.00,6004445036.00,3000211227.00,2200154880.00,430.00,2036.00,0.00,0.00,
51,2.35,7036464053.00,3000214634.00,2200157344.00,547.00,1816.00,0.00,0.00,
52,2.34,7035142262.00,3000216551.00,2200158752.00,472.00,1998.00,0.00,0.00,
53,2.34,7035325819.00,3000224086.00,2200164296.00,438.00,1977.00,0.00,0.00,
54,2.35,7036440602.00,3000222921.00,2200163504.00,869.00,1814.00,0.00,0.00,
*,0.32,84471365414.00,260821094186.00,246419858344.00,90428.00,160253.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006561215.00,3000080487.00,2200059048.00,770.00,1523.00,0.00,0.00,
38,2.00,6011231617.00,3000082324.00,2200060368.00,594.00,1398.00,0.00,0.00,
39,2.00,5999923370.00,3000081796.00,2200059928.00,521.00,1928.00,0.00,0.00,
40,2.00,6005678353.00,3000086115.00,2200063184.00,539.00,1982.00,0.00,0.00,
51,2.34,7031036164.00,3000084333.00,2200061864.00,353.00,1734.00,0.00,0.00,
52,2.34,7034684043.00,3000081488.00,2200059752.00,377.00,1617.00,0.00,0.00,
53,2.34,7035151062.00,3000078209.00,2200057376.00,486.00,1892.00,0.00,0.00,
54,2.34,7033835765.00,3000076092.00,2200055792.00,473.00,1723.00,0.00,0.00,
*,0.32,84389632088.00,260806854814.00,246406472928.00,64613.00,146920.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5995722352.00,3000129557.00,2200094952.00,419.00,1607.00,0.00,0.00,
38,2.00,6012289020.00,3000155240.00,2200113872.00,530.00,1781.00,0.00,0.00,
39,2.00,6013540208.00,3000155987.00,2200114400.00,434.00,1871.00,0.00,0.00,
40,2.00,6007500276.00,3000154875.00,2200113608.00,603.00,1934.00,0.00,0.00,
51,2.34,7027025748.00,3000155337.00,2200113872.00,497.00,1818.00,0.00,0.00,
52,2.34,7029216831.00,3000156513.00,2200114752.00,509.00,1717.00,0.00,0.00,
53,2.34,7035074104.00,3000154106.00,2200112992.00,377.00,1879.00,0.00,0.00,
54,2.35,7037857676.00,3000165783.00,2200121528.00,463.00,1763.00,0.00,0.00,
*,0.32,84426647488.00,260813390530.00,246412562088.00,115606.00,389206.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008259516.00,2999666508.00,2199755448.00,546.00,1470.00,0.00,0.00,
38,2.00,6006931341.00,2999648604.00,2199742248.00,528.00,1411.00,0.00,0.00,
39,2.00,6011856839.00,2999650268.00,2199743568.00,442.00,1950.00,0.00,0.00,
40,2.00,6003992696.00,2999653162.00,2199745592.00,453.00,1860.00,0.00,0.00,
51,2.34,7027188378.00,2999658334.00,2199749464.00,465.00,1833.00,0.00,0.00,
52,2.34,7029565967.00,2999657880.00,2199749112.00,456.00,1676.00,0.00,0.00,
53,2.35,7038849717.00,2999655892.00,2199747704.00,516.00,1677.00,0.00,0.00,
54,2.34,7033524107.00,2999655417.00,2199747352.00,504.00,1714.00,0.00,0.00,
*,0.32,84383503725.00,260769738913.00,246371531208.00,61742.00,145594.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001336941.00,3000189907.00,2200139304.00,542.00,1584.00,0.00,0.00,
38,2.00,6010383232.00,3000180240.00,2200132176.00,377.00,1386.00,0.00,0.00,
39,2.00,6013842783.00,3000180406.00,2200132264.00,581.00,1948.00,0.00,0.00,
40,2.00,6009138139.00,3000180388.00,2200132352.00,536.00,1946.00,0.00,0.00,
51,2.34,7034801062.00,3000168918.00,2200123904.00,612.00,1802.00,0.00,0.00,
52,2.35,7041756489.00,3000171492.00,2200125840.00,492.00,1655.00,0.00,0.00,
53,2.35,7038548227.00,3000176455.00,2200129360.00,539.00,1689.00,0.00,0.00,
54,2.34,7034079008.00,3000165267.00,2200121176.00,550.00,1705.00,0.00,0.00,
*,0.32,84430934297.00,260815036125.00,246414211032.00,79186.00,153140.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6014388404.00,2999422850.00,2199576720.00,805.00,1500.00,0.00,0.00,
38,2.00,6006510523.00,2999421463.00,2199575752.00,623.00,1380.00,0.00,0.00,
39,2.00,6010318841.00,2999425312.00,2199578568.00,383.00,1864.00,0.00,0.00,
40,2.00,6005767661.00,2999417588.00,2199572848.00,683.00,1946.00,0.00,0.00,
51,2.35,7035720803.00,2999428423.00,2199580768.00,467.00,1779.00,0.00,0.00,
52,2.34,7032564718.00,2999432451.00,2199583760.00,396.00,2441.00,0.00,0.00,
53,2.35,7034881541.00,2999424384.00,2199577864.00,630.00,1817.00,0.00,0.00,
54,2.34,7031798288.00,2999424287.00,2199577864.00,387.00,1677.00,0.00,0.00,
*,0.32,84395366427.00,260752183370.00,246354786832.00,62161.00,146857.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6013104579.00,2998987402.00,2199257456.00,697.00,1576.00,0.00,0.00,
38,2.00,6012741483.00,2998987519.00,2199257544.00,554.00,1417.00,0.00,0.00,
39,2.00,6008983380.00,2998985764.00,2199256224.00,566.00,1795.00,0.00,0.00,
40,2.00,6005753486.00,2998988931.00,2199258600.00,682.00,1809.00,0.00,0.00,
51,2.34,7030291333.00,2998988722.00,2199258424.00,462.00,1708.00,0.00,0.00,
52,2.34,7029833544.00,2998982008.00,2199253496.00,583.00,1644.00,0.00,0.00,
53,2.34,7029052781.00,2998996346.00,2199263968.00,449.00,1701.00,0.00,0.00,
54,2.35,7034733841.00,2998997369.00,2199264672.00,561.00,1558.00,0.00,0.00,
*,0.32,84389295012.00,260710479213.00,246315465528.00,59279.00,147409.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002460328.00,2999472289.00,2199612976.00,590.00,1566.00,0.00,0.00,
38,2.00,6003656387.00,2999468902.00,2199610512.00,502.00,1369.00,0.00,0.00,
39,2.00,6003728876.00,2999464971.00,2199607696.00,473.00,1869.00,0.00,0.00,
40,2.00,6002724586.00,2999467190.00,2199609280.00,337.00,1854.00,0.00,0.00,
51,2.34,7031242418.00,2999475190.00,2199615176.00,377.00,1731.00,0.00,0.00,
52,2.34,7032057262.00,2999474972.00,2199615000.00,604.00,1610.00,0.00,0.00,
53,2.34,7032183671.00,2999469281.00,2199610776.00,428.00,1794.00,0.00,0.00,
54,2.34,7025061024.00,2999469419.00,2199610952.00,384.00,1662.00,0.00,0.00,
*,0.32,84360137567.00,260753095933.00,246355727640.00,58369.00,149594.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
