"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",255434179,148460471,106973708,41.879,4405545.000,2554637.500,18749999520.000,10872537200.000,76011761152,2255639040.000,1307974400.000,18045112320.000,10463795200.000,18045112.320,10463795.200,18045.112,10463.795,16175337,124440,28864135,"00:00:00.100","00:00:58.080"
"Traffic Item 2",255434180,148457528,106976652,41.880,4405546.000,2554577.000,18750003776.000,10872279712.000,76010254336,2255639552.000,1307943424.000,18045116416.000,10463547392.000,18045116.416,10463547.392,18045.116,10463.547,16173348,124867,28836815,"00:00:00.100","00:00:58.080"
"Traffic Item 3",255434180,148455243,106978937,41.881,4405545.500,2554514.500,18750001648.000,10872013712.000,76009084416,2255639296.000,1307911424.000,18045114368.000,10463291392.000,18045114.368,10463291.392,18045.114,10463.291,16171116,125420,28866795,"00:00:00.100","00:00:58.080"
"Traffic Item 4",255434180,148452703,106981477,41.882,4405545.000,2554483.500,18749999520.000,10871881776.000,76007783936,2255639040.000,1307895552.000,18045112320.000,10463164416.000,18045112.320,10463164.416,18045.112,10463.164,16169083,125720,28870457,"00:00:00.100","00:00:58.080"
